0.20671	0.20426	0.19389	0.18603	0.18102	0.17859	0.1793	0.18337	0.19051	0.20191	0.21426	0.22479	0.23684	0.24965	0.25332	0.24687	0.24674	0.26231	0.27976	0.28552	0.29028	0.30159	0.30799	0.29891	0.28758	0.30036	0.35348	0.44943	0.57214	0.69586	0.78632
0.119	0.11622	0.10764	0.09998	0.09436	0.09082	0.08937	0.08969	0.09085	0.09339	0.09677	0.10065	0.10476	0.10906	0.11384	0.11839	0.12147	0.12182	0.12014	0.1198	0.12092	0.12129	0.1206	0.12263	0.13263	0.15512	0.19205	0.24486	0.31167	0.39354	0.47949
0.41424	0.43217	0.43321	0.43124	0.42932	0.4278	0.42947	0.43372	0.44087	0.45009	0.45984	0.46455	0.47121	0.47989	0.47918	0.46878	0.46861	0.48765	0.50616	0.51	0.51315	0.52468	0.53109	0.51947	0.50598	0.52252	0.58194	0.67063	0.75678	0.81979	0.85632
0.41132	0.43143	0.43469	0.4377	0.44091	0.448	0.45947	0.47092	0.48048	0.48971	0.49872	0.50387	0.50778	0.51005	0.50822	0.50435	0.50619	0.51453	0.52071	0.52262	0.52128	0.51664	0.51199	0.51367	0.53072	0.56839	0.62113	0.6805	0.73609	0.78309	0.81475
0.47252	0.4978	0.50501	0.50922	0.51103	0.51335	0.51835	0.52567	0.53529	0.54686	0.55791	0.56365	0.57115	0.57918	0.57887	0.56966	0.56916	0.58549	0.60055	0.60315	0.60679	0.61841	0.62575	0.61768	0.60835	0.62661	0.6804	0.74991	0.80757	0.84595	0.86562
0.32381	0.32816	0.32293	0.32231	0.32572	0.33125	0.33871	0.34742	0.35794	0.3712	0.38509	0.39548	0.40197	0.4042	0.40283	0.40246	0.40817	0.41872	0.42633	0.42971	0.43172	0.43221	0.43137	0.43374	0.44922	0.48896	0.55232	0.63042	0.70796	0.77473	0.82042
0.25582	0.26041	0.25631	0.25514	0.25831	0.26407	0.27124	0.27786	0.28354	0.28979	0.29735	0.30471	0.31193	0.3197	0.32404	0.32163	0.32022	0.32719	0.33739	0.34249	0.34232	0.34127	0.34239	0.34801	0.36418	0.39838	0.45198	0.52388	0.60788	0.69683	0.77061
0.24024	0.24351	0.23848	0.23524	0.23408	0.23413	0.23641	0.2412	0.2484	0.25841	0.26827	0.27609	0.28523	0.29286	0.29112	0.28459	0.28733	0.30187	0.31395	0.31635	0.31443	0.31288	0.31177	0.31117	0.3162	0.33324	0.36305	0.4089	0.47379	0.56314	0.65995
0.20957	0.21244	0.20761	0.20511	0.20556	0.21018	0.2184	0.22658	0.23328	0.23917	0.24262	0.24325	0.24518	0.24647	0.24298	0.23998	0.24775	0.26608	0.27798	0.27669	0.27637	0.28308	0.28481	0.27369	0.26326	0.27679	0.32822	0.41949	0.53707	0.6608	0.75688
0.33908	0.34578	0.34063	0.33967	0.34277	0.34765	0.35409	0.36234	0.3721	0.38415	0.39357	0.39645	0.39835	0.3986	0.39225	0.38471	0.38656	0.39731	0.40673	0.41254	0.41129	0.40154	0.39219	0.3975	0.42845	0.49009	0.57168	0.65549	0.72582	0.77989	0.81492
0.07311	0.07208	0.06894	0.06689	0.06625	0.06629	0.06652	0.06647	0.0652	0.06409	0.06295	0.06131	0.05936	0.05803	0.05687	0.05446	0.05271	0.05334	0.05526	0.05646	0.05621	0.05597	0.05608	0.05754	0.06247	0.07386	0.09537	0.13127	0.184	0.26104	0.35976
0.15707	0.15623	0.14906	0.14312	0.13893	0.13646	0.13573	0.13704	0.13982	0.14486	0.14937	0.15077	0.15234	0.15425	0.14952	0.13909	0.13404	0.13716	0.1381	0.13284	0.13113	0.13689	0.14027	0.13362	0.12559	0.13299	0.1677	0.23522	0.33238	0.45815	0.58871
0.16856	0.16826	0.16132	0.1548	0.15051	0.14746	0.14577	0.14578	0.14701	0.14984	0.152	0.15181	0.15262	0.15463	0.15172	0.14368	0.14067	0.14645	0.15061	0.14724	0.14599	0.15144	0.15439	0.14728	0.13902	0.14698	0.18278	0.25199	0.35179	0.48189	0.61463
0.13086	0.13106	0.12658	0.12294	0.12015	0.11835	0.11735	0.11728	0.11821	0.12015	0.12067	0.11949	0.12018	0.12103	0.11647	0.10937	0.10873	0.11497	0.11735	0.1124	0.10956	0.11301	0.11509	0.10974	0.1038	0.11041	0.13855	0.19092	0.26378	0.36598	0.48822
0.14264	0.14124	0.13693	0.13547	0.13584	0.13674	0.13864	0.14106	0.1433	0.1472	0.14987	0.1499	0.14974	0.14831	0.14258	0.13741	0.13902	0.14565	0.14833	0.14605	0.14305	0.14106	0.13939	0.14003	0.14858	0.17124	0.20922	0.26157	0.33	0.43067	0.54733
0.14809	0.14986	0.14494	0.14084	0.13856	0.13728	0.13686	0.13688	0.1377	0.14171	0.14786	0.15171	0.15246	0.14983	0.14474	0.13918	0.13466	0.13118	0.128	0.12633	0.12493	0.12373	0.12487	0.13282	0.15293	0.18969	0.24435	0.31768	0.40654	0.50875	0.60671
0.31742	0.32364	0.31617	0.30975	0.30503	0.30202	0.30204	0.30374	0.30767	0.31464	0.32028	0.3216	0.32473	0.32899	0.32461	0.3123	0.30809	0.31832	0.32709	0.32482	0.32526	0.33509	0.33998	0.32956	0.31807	0.33299	0.39087	0.49267	0.61668	0.73138	0.80839
0.18055	0.18285	0.17809	0.17597	0.1771	0.18023	0.18368	0.18619	0.1875	0.19	0.19403	0.19729	0.2004	0.20492	0.20667	0.20258	0.19954	0.20489	0.21481	0.22086	0.22147	0.22099	0.2215	0.2257	0.23925	0.26899	0.31896	0.39205	0.48523	0.5912	0.68923
0.4473	0.46908	0.47214	0.4723	0.47143	0.46964	0.46963	0.47153	0.47506	0.48033	0.48498	0.48417	0.48558	0.48832	0.48226	0.46749	0.46305	0.47427	0.48223	0.4782	0.47855	0.48997	0.49625	0.48431	0.47091	0.48871	0.55159	0.64704	0.74078	0.81112	0.85137
0.03942	0.03703	0.03401	0.03137	0.02937	0.02788	0.02683	0.0264	0.02599	0.02598	0.02619	0.02684	0.02761	0.02833	0.02914	0.02981	0.0306	0.03145	0.03204	0.0328	0.03356	0.03455	0.03573	0.03747	0.0412	0.04913	0.06476	0.09328	0.13819	0.20556	0.29123
0.08906	0.08678	0.08146	0.07767	0.07601	0.07529	0.0752	0.07616	0.07796	0.08288	0.0899	0.09705	0.10293	0.1063	0.10716	0.10696	0.10806	0.11045	0.11286	0.11489	0.11561	0.11541	0.11683	0.12431	0.143	0.17719	0.2271	0.29052	0.36475	0.45843	0.5598
0.05031	0.04893	0.04672	0.04508	0.04366	0.04271	0.0422	0.04228	0.04276	0.0442	0.04505	0.04552	0.04704	0.04816	0.04683	0.0441	0.04431	0.04783	0.04969	0.04758	0.04613	0.04788	0.04947	0.04761	0.04477	0.04673	0.05928	0.08931	0.14111	0.21806	0.31114
0.10894	0.10941	0.10572	0.10283	0.10114	0.09967	0.09927	0.10023	0.10199	0.105	0.10696	0.10715	0.10942	0.11161	0.10792	0.10173	0.10297	0.11225	0.11752	0.11379	0.11169	0.11658	0.11988	0.11411	0.10709	0.11328	0.14421	0.20626	0.29713	0.41702	0.54532
0.04103	0.04098	0.04061	0.04019	0.04025	0.04067	0.04147	0.04219	0.04188	0.0415	0.04076	0.03971	0.03902	0.03877	0.03807	0.03717	0.03751	0.0392	0.04	0.03976	0.03888	0.03767	0.03643	0.03628	0.0389	0.04601	0.05982	0.08297	0.11662	0.16427	0.22143
0.04257	0.0406	0.0387	0.03798	0.03771	0.03778	0.03864	0.04061	0.04335	0.04775	0.05253	0.05751	0.06352	0.06874	0.06955	0.06706	0.0679	0.07371	0.07909	0.07976	0.07791	0.0767	0.07598	0.07582	0.07776	0.08384	0.09499	0.11351	0.14231	0.18892	0.25348
0.15211	0.14817	0.13764	0.12863	0.12256	0.11882	0.11809	0.11951	0.12207	0.12632	0.1322	0.13854	0.14592	0.15367	0.16257	0.17181	0.1799	0.18489	0.18756	0.19097	0.195	0.19685	0.1969	0.20009	0.21425	0.24486	0.2925	0.35597	0.43146	0.51866	0.60207
0.23178	0.23674	0.23285	0.22909	0.22609	0.22346	0.22206	0.22156	0.22272	0.22558	0.22623	0.22438	0.22599	0.22775	0.22079	0.21076	0.21198	0.22419	0.2295	0.22236	0.21833	0.22457	0.22805	0.21886	0.20848	0.21815	0.26169	0.34335	0.45691	0.58993	0.70689
0.17005	0.16446	0.15381	0.14638	0.14292	0.14265	0.14578	0.15264	0.16305	0.17797	0.19599	0.21346	0.2302	0.24559	0.25399	0.24915	0.24286	0.24925	0.26612	0.28007	0.29148	0.30501	0.31132	0.30173	0.2907	0.30305	0.35297	0.43914	0.54834	0.66866	0.76623
0.02595	0.02553	0.02533	0.02497	0.02494	0.02493	0.02541	0.02595	0.02572	0.02559	0.02512	0.02464	0.0237	0.02221	0.02133	0.02049	0.02	0.01975	0.01953	0.01971	0.01993	0.02022	0.02057	0.02098	0.02198	0.02402	0.02922	0.04238	0.0698	0.11988	0.18924
0.17413	0.17164	0.1585	0.14388	0.13118	0.12064	0.11289	0.10781	0.1043	0.10271	0.10287	0.10385	0.10608	0.10898	0.11226	0.11556	0.11947	0.12237	0.1225	0.12137	0.11954	0.11736	0.11332	0.10737	0.10323	0.10483	0.11546	0.13908	0.17884	0.24264	0.32957
0.18927	0.18336	0.17368	0.16991	0.17113	0.1752	0.18176	0.19153	0.20574	0.2254	0.24802	0.27011	0.28981	0.30521	0.31572	0.3255	0.34199	0.36717	0.39549	0.42043	0.43393	0.43221	0.42658	0.43323	0.46519	0.52567	0.60199	0.67609	0.73911	0.79213	0.82933
0.2366	0.23991	0.23431	0.23102	0.23123	0.23637	0.24671	0.25784	0.26882	0.28121	0.2945	0.3058	0.31662	0.32593	0.33015	0.33179	0.34163	0.36311	0.38568	0.40028	0.40508	0.40267	0.39843	0.39946	0.41499	0.45138	0.50663	0.57648	0.65066	0.71961	0.77169
0.21538	0.21262	0.20193	0.19336	0.18827	0.1868	0.18929	0.19525	0.2034	0.21374	0.22646	0.24016	0.25492	0.2705	0.28796	0.30586	0.32207	0.33324	0.33923	0.34422	0.34887	0.35126	0.35232	0.35651	0.37217	0.40542	0.45457	0.51757	0.59077	0.67131	0.73826
0.30175	0.30506	0.30396	0.31242	0.331	0.35563	0.38398	0.40828	0.42114	0.42159	0.42013	0.423	0.42667	0.43581	0.46995	0.53503	0.60291	0.63902	0.64725	0.64647	0.64079	0.63341	0.63159	0.63872	0.65984	0.69202	0.71769	0.73001	0.75095	0.79476	0.83481
0.42054	0.43604	0.43467	0.43127	0.42839	0.42785	0.43306	0.44378	0.46094	0.48524	0.51382	0.54348	0.57765	0.60971	0.62691	0.63324	0.65095	0.68886	0.72558	0.7434	0.75047	0.75808	0.7647	0.76363	0.76161	0.77205	0.79197	0.81219	0.83211	0.85412	0.869
0.25911	0.26373	0.25845	0.25529	0.25588	0.26215	0.27418	0.28758	0.30108	0.31693	0.3344	0.34998	0.36428	0.37568	0.38106	0.38309	0.39193	0.41136	0.43082	0.44267	0.44615	0.44335	0.43896	0.4403	0.45706	0.49526	0.55168	0.62007	0.68934	0.75189	0.79716
0.20671	0.2079	0.20158	0.19807	0.19867	0.20451	0.21632	0.23056	0.2455	0.26375	0.28529	0.30647	0.32753	0.34514	0.35554	0.36149	0.37491	0.4007	0.42823	0.44678	0.45433	0.45341	0.45007	0.45244	0.47023	0.5094	0.56573	0.63171	0.69706	0.75415	0.79527
0.05963	0.05616	0.05192	0.04938	0.04762	0.04678	0.04741	0.04902	0.05221	0.0573	0.06319	0.06975	0.07841	0.08726	0.09004	0.08839	0.09326	0.10833	0.12154	0.12317	0.12283	0.12822	0.13164	0.12542	0.11744	0.12377	0.1559	0.22018	0.31553	0.44247	0.57691
0.06932	0.06632	0.0625	0.05959	0.05774	0.05667	0.05641	0.05727	0.05902	0.0621	0.06494	0.06749	0.07212	0.0778	0.07951	0.07894	0.08594	0.10644	0.13017	0.14131	0.14591	0.15368	0.15794	0.15121	0.14269	0.14996	0.18531	0.2543	0.35364	0.48113	0.61003
0.04894	0.04487	0.04197	0.041	0.04132	0.04222	0.04316	0.04435	0.04632	0.04919	0.0518	0.05397	0.05596	0.05744	0.05866	0.06112	0.06735	0.07881	0.09336	0.10767	0.11615	0.11642	0.11452	0.11992	0.14024	0.17978	0.23846	0.31277	0.3951	0.48051	0.55654
0.02374	0.02262	0.02197	0.02152	0.02196	0.02209	0.02261	0.0237	0.02448	0.02621	0.02891	0.03287	0.03933	0.04883	0.06054	0.07078	0.07883	0.08895	0.10165	0.11127	0.1151	0.11627	0.11711	0.12011	0.12947	0.1501	0.18619	0.2417	0.31746	0.41759	0.52974
0.08117	0.08099	0.07798	0.0761	0.07596	0.07844	0.08297	0.08812	0.09266	0.09766	0.10275	0.10657	0.11015	0.11356	0.1145	0.11426	0.11848	0.12929	0.14082	0.14833	0.15037	0.14821	0.14478	0.14501	0.15513	0.17912	0.21769	0.27094	0.33557	0.41202	0.49002
0.10027	0.09977	0.09624	0.09491	0.09656	0.0993	0.1021	0.10427	0.10507	0.10637	0.10853	0.10988	0.1116	0.11536	0.11806	0.1158	0.11478	0.12275	0.13784	0.15011	0.15481	0.15583	0.15683	0.16035	0.17091	0.19343	0.22961	0.28022	0.34905	0.45205	0.57361
0.05702	0.05432	0.05122	0.04922	0.04842	0.0493	0.05167	0.05485	0.05749	0.06121	0.0652	0.06825	0.07059	0.07378	0.07557	0.07354	0.0733	0.08175	0.09819	0.1138	0.12273	0.12587	0.12615	0.12737	0.13535	0.15676	0.19667	0.25888	0.34312	0.45074	0.56468
0.17469	0.17073	0.163	0.15925	0.16031	0.16305	0.16723	0.17322	0.18017	0.18994	0.20055	0.20586	0.20798	0.21156	0.21275	0.20754	0.2057	0.21882	0.24361	0.26539	0.27769	0.28183	0.282	0.28363	0.29609	0.32937	0.38709	0.47002	0.56823	0.66926	0.75021
0.15958	0.15422	0.14463	0.13751	0.13373	0.13236	0.1335	0.13732	0.14376	0.1541	0.1652	0.17452	0.18528	0.19817	0.20373	0.20019	0.20344	0.22637	0.2581	0.27807	0.29098	0.30534	0.31186	0.30213	0.29054	0.30347	0.35729	0.45401	0.57717	0.70001	0.78986
0.22754	0.22476	0.2166	0.21383	0.21538	0.21861	0.22249	0.22788	0.23545	0.24544	0.2554	0.26264	0.2685	0.27312	0.27625	0.2815	0.29535	0.31932	0.34817	0.37534	0.39176	0.39219	0.38816	0.39636	0.43037	0.4957	0.5815	0.66866	0.73874	0.78875	0.81912
0.16373	0.15822	0.1492	0.14548	0.14629	0.14856	0.15232	0.15782	0.16448	0.17454	0.18577	0.193	0.19738	0.20581	0.21676	0.22146	0.22541	0.24494	0.28264	0.32114	0.34236	0.34269	0.33738	0.34446	0.3766	0.43885	0.52177	0.6062	0.67911	0.74198	0.78637
0.47576	0.50037	0.51085	0.51998	0.5277	0.53426	0.54301	0.55382	0.5677	0.5851	0.60347	0.6161	0.62892	0.64046	0.64515	0.64874	0.66537	0.69643	0.72503	0.74294	0.74935	0.74677	0.74385	0.74879	0.76709	0.79696	0.82342	0.841	0.85357	0.86564	0.87305
0.22002	0.22037	0.21291	0.20728	0.20385	0.2018	0.20237	0.2049	0.20991	0.21781	0.22502	0.23074	0.24006	0.24975	0.25079	0.24746	0.25749	0.28688	0.31447	0.32238	0.32493	0.33341	0.33735	0.32676	0.31543	0.32899	0.38162	0.47267	0.58538	0.7011	0.78815
0.37675	0.38552	0.38276	0.38453	0.39048	0.39811	0.40852	0.42095	0.43612	0.45386	0.47395	0.49003	0.50313	0.51145	0.51695	0.52365	0.539	0.56204	0.58399	0.59968	0.60989	0.6157	0.62015	0.62559	0.63945	0.66998	0.71141	0.75623	0.79668	0.83063	0.85164
0.47213	0.48764	0.48712	0.48898	0.49197	0.49317	0.49157	0.48826	0.48487	0.4826	0.487	0.49768	0.51029	0.52695	0.56484	0.63207	0.70448	0.75074	0.77028	0.77816	0.78078	0.78341	0.79109	0.80251	0.81749	0.83443	0.84137	0.83957	0.84357	0.8594	0.87216
0.42969	0.44194	0.43902	0.43977	0.44437	0.45077	0.46082	0.47387	0.4896	0.50876	0.52724	0.54099	0.55604	0.56994	0.57753	0.58651	0.61358	0.66057	0.70542	0.73381	0.74803	0.75509	0.76418	0.77853	0.79911	0.82445	0.84391	0.85511	0.86308	0.872	0.87715
0.28114	0.28427	0.27637	0.27048	0.26693	0.26539	0.26684	0.27135	0.2787	0.28942	0.30041	0.30942	0.32303	0.33813	0.34371	0.34401	0.36136	0.40746	0.45969	0.4873	0.49896	0.51202	0.51951	0.50872	0.49564	0.50997	0.55715	0.619	0.68597	0.76518	0.8271
0.40901	0.42002	0.4143	0.40968	0.40697	0.40645	0.41029	0.41762	0.4282	0.44301	0.45847	0.47188	0.49031	0.50984	0.51906	0.52376	0.54757	0.60105	0.65767	0.68918	0.70445	0.71718	0.72698	0.7271	0.72554	0.74233	0.7786	0.81904	0.84953	0.87017	0.88038
0.19454	0.19206	0.18191	0.17489	0.17086	0.16927	0.17034	0.17368	0.17919	0.18842	0.19766	0.20422	0.2124	0.22478	0.23174	0.23011	0.23716	0.27065	0.32507	0.37349	0.40769	0.43276	0.44398	0.43398	0.42118	0.43731	0.49948	0.60081	0.70907	0.79317	0.84194
0.40686	0.42513	0.42689	0.42556	0.4237	0.42242	0.42348	0.42671	0.43168	0.44064	0.44947	0.45355	0.46081	0.47443	0.48216	0.48022	0.49143	0.53628	0.5998	0.64786	0.67655	0.69478	0.70292	0.69635	0.68881	0.70449	0.74637	0.79635	0.83493	0.85979	0.87208
0.24483	0.2449	0.23775	0.23223	0.22837	0.22635	0.22733	0.23102	0.23806	0.24851	0.25909	0.2685	0.28173	0.2958	0.29989	0.29915	0.3139	0.3516	0.38941	0.40394	0.41061	0.42273	0.42838	0.41632	0.40334	0.41923	0.47971	0.57901	0.68727	0.77555	0.82928
0.50276	0.524	0.52665	0.52866	0.53154	0.53127	0.52764	0.52223	0.51563	0.50906	0.50953	0.51545	0.52307	0.53355	0.56281	0.61576	0.67084	0.70313	0.71471	0.719	0.72005	0.71772	0.71896	0.73048	0.7555	0.79143	0.82022	0.83734	0.85043	0.86672	0.87849
0.06191	0.05682	0.05177	0.04834	0.04605	0.04386	0.04112	0.03848	0.03578	0.03403	0.0342	0.03659	0.03984	0.04393	0.05529	0.08602	0.14626	0.22296	0.28308	0.31632	0.32897	0.32609	0.31924	0.32364	0.35159	0.40986	0.49359	0.58882	0.67474	0.74217	0.78555
0.08835	0.08614	0.08121	0.0783	0.07725	0.07898	0.08354	0.0891	0.09471	0.1012	0.10869	0.1168	0.12548	0.13294	0.13812	0.14418	0.15653	0.1769	0.20093	0.22295	0.23538	0.23478	0.2303	0.23611	0.26325	0.31805	0.39825	0.49514	0.59065	0.67305	0.73206
0.10595	0.1013	0.09453	0.08994	0.08757	0.08674	0.08775	0.09102	0.09653	0.10515	0.11498	0.12539	0.13904	0.15414	0.16199	0.16495	0.17984	0.21907	0.27329	0.31678	0.33981	0.34899	0.35237	0.35425	0.36214	0.3832	0.41756	0.46813	0.53508	0.61848	0.70108
0.10626	0.10061	0.09257	0.08682	0.08385	0.0824	0.08299	0.08584	0.09046	0.09797	0.10697	0.11493	0.12481	0.13756	0.14568	0.14534	0.15128	0.17851	0.22332	0.26329	0.29034	0.31059	0.32017	0.31174	0.30023	0.31203	0.36292	0.4554	0.57388	0.69449	0.78348
0.08525	0.08058	0.07506	0.07203	0.07118	0.07185	0.07403	0.07817	0.08357	0.09137	0.09993	0.10835	0.11991	0.13354	0.14136	0.14467	0.15934	0.19801	0.25001	0.28564	0.30321	0.31677	0.32262	0.3132	0.30193	0.3137	0.36057	0.43785	0.53424	0.65057	0.75435
