0.159365	0.15675	0.159479	0.170606	0.187745	0.203385	0.210939	0.220273	0.238492	0.251376	0.259219	0.257964	0.273428	0.323354	0.452954	0.58768
0.384669	0.376636	0.372917	0.374142	0.399834	0.442972	0.472492	0.493086	0.502121	0.481329	0.473294	0.496004	0.496539	0.532218	0.691462	0.796762
0.299498	0.287293	0.280937	0.281113	0.298178	0.331063	0.357655	0.376145	0.401003	0.404842	0.398933	0.409117	0.400157	0.433776	0.61423	0.769827
0.271608	0.267986	0.274254	0.297135	0.329061	0.371668	0.39838	0.42177	0.451145	0.465493	0.482587	0.487635	0.511597	0.56502	0.684841	0.764869
0.345851	0.340497	0.340018	0.343568	0.36863	0.415121	0.461134	0.495587	0.534634	0.540986	0.53714	0.551932	0.546041	0.57994	0.724911	0.813151
0.412685	0.415071	0.429005	0.443803	0.474925	0.52536	0.548673	0.562854	0.605895	0.613793	0.61941	0.618709	0.654107	0.712226	0.795612	0.825522
0.415419	0.421149	0.432029	0.459422	0.499766	0.561082	0.602358	0.642539	0.705872	0.724905	0.749235	0.765134	0.792249	0.808504	0.848998	0.861014
0.418681	0.426985	0.442799	0.457443	0.490158	0.551023	0.591596	0.627464	0.687955	0.699413	0.721126	0.741957	0.764699	0.784064	0.836116	0.85255
0.217977	0.204354	0.196948	0.193494	0.205066	0.224837	0.239008	0.255803	0.268112	0.283084	0.297954	0.31428	0.308364	0.342357	0.518652	0.71548
0.127546	0.119569	0.111311	0.104493	0.106903	0.109483	0.111967	0.12176	0.1345	0.132139	0.13102	0.130971	0.143709	0.182442	0.28489	0.4245
0.428023	0.441048	0.4434	0.440946	0.447213	0.473022	0.475258	0.478462	0.492428	0.510606	0.521814	0.541526	0.536446	0.571672	0.72007	0.817174
0.42873	0.449121	0.463966	0.480162	0.493016	0.51903	0.517377	0.514097	0.532727	0.53711	0.533135	0.533962	0.557334	0.611094	0.721656	0.788487
0.486267	0.508691	0.520242	0.526433	0.536239	0.566918	0.564158	0.574392	0.591373	0.603933	0.613813	0.63648	0.640822	0.667468	0.783359	0.834058
0.341019	0.334504	0.345039	0.355907	0.370965	0.399589	0.404882	0.410609	0.431742	0.441845	0.446312	0.45305	0.478865	0.542077	0.685591	0.780323
0.26312	0.261106	0.270171	0.280716	0.289631	0.304533	0.309086	0.322027	0.333318	0.342292	0.346004	0.351438	0.377372	0.434191	0.571643	0.701288
0.242789	0.236409	0.237132	0.237641	0.248432	0.267124	0.276038	0.284011	0.294931	0.309305	0.312971	0.314631	0.325345	0.350401	0.445225	0.581693
0.204803	0.199882	0.202178	0.213826	0.224285	0.23494	0.230569	0.228252	0.242973	0.259968	0.265978	0.272517	0.265465	0.298068	0.470191	0.664243
0.340349	0.334328	0.34357	0.35341	0.366775	0.392554	0.39118	0.386173	0.396693	0.405856	0.409317	0.401366	0.439444	0.534858	0.690119	0.773834
0.07665	0.075181	0.075291	0.074116	0.072516	0.068989	0.063196	0.061684	0.060271	0.061387	0.062672	0.062721	0.07001	0.091675	0.164891	0.29538
0.162022	0.150997	0.144885	0.141243	0.144999	0.153314	0.153053	0.150969	0.144218	0.14187	0.13778	0.143216	0.137941	0.16007	0.29019	0.49489
0.178085	0.171424	0.166068	0.160701	0.160832	0.164693	0.15935	0.159454	0.156621	0.159106	0.158609	0.164167	0.158752	0.182755	0.321713	0.537858
0.133167	0.132281	0.130648	0.126253	0.125349	0.1262	0.121299	0.119019	0.117912	0.120772	0.117171	0.119298	0.116103	0.136018	0.238825	0.417862
0.144526	0.142675	0.146001	0.146381	0.149413	0.154123	0.149186	0.144484	0.14679	0.150509	0.147492	0.144624	0.155766	0.195264	0.300861	0.469842
0.153109	0.152873	0.151242	0.146946	0.147403	0.155145	0.15465	0.150903	0.146445	0.138307	0.133057	0.133122	0.159602	0.222454	0.364958	0.534107
0.321568	0.317797	0.313894	0.309353	0.311953	0.327502	0.326555	0.324595	0.320084	0.329441	0.334199	0.346676	0.34279	0.379713	0.565562	0.742652
0.194597	0.195952	0.201229	0.20511	0.20626	0.213161	0.214595	0.219611	0.220413	0.230822	0.238342	0.242489	0.264199	0.314946	0.457017	0.622937
0.452663	0.465967	0.471081	0.468515	0.465593	0.486718	0.477787	0.476397	0.473135	0.483025	0.48973	0.505061	0.501661	0.533088	0.695172	0.805866
0.048455	0.049754	0.048866	0.045002	0.043421	0.039791	0.038291	0.041085	0.043164	0.045225	0.047494	0.048568	0.056579	0.072244	0.134079	0.246766
0.094509	0.091114	0.090594	0.088405	0.089992	0.096433	0.104368	0.111602	0.116491	0.120539	0.124329	0.125961	0.153033	0.209958	0.333751	0.489049
0.057016	0.057172	0.057306	0.055238	0.056488	0.055265	0.054418	0.055951	0.055815	0.059279	0.058979	0.059834	0.059765	0.067271	0.130766	0.256361
0.112054	0.109129	0.107675	0.105685	0.10706	0.11093	0.110886	0.110901	0.11064	0.119372	0.119989	0.124476	0.121217	0.139502	0.261017	0.459535
0.050138	0.054522	0.05677	0.057085	0.056164	0.052823	0.04895	0.048816	0.04922	0.051386	0.051424	0.049129	0.053707	0.06791	0.120425	0.206781
0.048031	0.048922	0.050249	0.0503	0.054514	0.058847	0.066158	0.072838	0.075135	0.082534	0.084834	0.083562	0.087976	0.098006	0.140397	0.223085
0.15894	0.141372	0.130864	0.126139	0.129308	0.138484	0.148163	0.164622	0.185866	0.195696	0.203136	0.208015	0.229053	0.278638	0.402471	0.542407
0.246143	0.244954	0.243659	0.238967	0.23631	0.242797	0.236856	0.23346	0.232683	0.242354	0.239484	0.245619	0.239922	0.265491	0.427261	0.638146
0.167889	0.154777	0.150243	0.151755	0.16528	0.192257	0.218605	0.2439	0.245674	0.260231	0.28649	0.30699	0.304325	0.334693	0.49753	0.68678
0.034729	0.042423	0.044461	0.043105	0.043117	0.039328	0.035285	0.034591	0.033455	0.033482	0.034188	0.034003	0.037501	0.042402	0.075897	0.161297
0.180701	0.164759	0.143544	0.124944	0.116274	0.114112	0.112269	0.118866	0.127944	0.13194	0.129645	0.125365	0.119808	0.123471	0.174083	0.28483
0.200145	0.188956	0.193979	0.202328	0.221674	0.257308	0.293639	0.322594	0.353524	0.405027	0.448576	0.45775	0.500666	0.582812	0.72462	0.807781
0.246654	0.244523	0.249156	0.26304	0.278906	0.303788	0.321189	0.334648	0.350513	0.391521	0.418358	0.423844	0.446792	0.494673	0.626	0.733567
0.22471	0.207569	0.200636	0.2018	0.210506	0.233466	0.255991	0.290497	0.328863	0.357349	0.377455	0.38347	0.409581	0.453451	0.581823	0.701631
0.308918	0.307413	0.34426	0.395301	0.418641	0.433237	0.43288	0.471754	0.596789	0.668898	0.682497	0.678374	0.71434	0.7305	0.776082	0.822554
0.443217	0.445794	0.448009	0.450551	0.466209	0.5218	0.578033	0.631295	0.674982	0.745158	0.7978	0.817721	0.835071	0.818878	0.859328	0.877134
0.27019	0.263946	0.266734	0.28286	0.302759	0.337366	0.362483	0.382615	0.400814	0.437853	0.467173	0.468509	0.491678	0.536682	0.667575	0.765196
0.218576	0.209973	0.21235	0.229896	0.251911	0.29031	0.326295	0.357434	0.383261	0.436283	0.47547	0.484855	0.509804	0.557283	0.682207	0.772499
0.063765	0.061231	0.060742	0.059862	0.062552	0.068556	0.079729	0.09217	0.100174	0.121951	0.13178	0.138628	0.13449	0.150582	0.277993	0.485135
0.074878	0.071695	0.070423	0.068569	0.069898	0.073095	0.077669	0.0854	0.095594	0.130723	0.155978	0.168821	0.165304	0.183352	0.320375	0.528843
0.054625	0.050832	0.052354	0.053158	0.056084	0.059126	0.061352	0.065128	0.073948	0.096045	0.121379	0.127008	0.152054	0.217867	0.362673	0.506406
0.033065	0.038969	0.041761	0.041572	0.042293	0.042848	0.049567	0.069966	0.09009	0.113548	0.130918	0.13673	0.152758	0.187675	0.303229	0.470111
0.089881	0.092249	0.09505	0.100832	0.106674	0.114174	0.11806	0.123922	0.130504	0.150169	0.164097	0.163661	0.176638	0.213834	0.321609	0.450046
0.106647	0.108269	0.113064	0.116683	0.117022	0.119469	0.118785	0.124936	0.125562	0.143944	0.163541	0.17018	0.187915	0.222228	0.32767	0.497059
0.068817	0.070512	0.07105	0.072374	0.077876	0.082564	0.084829	0.090785	0.091286	0.111156	0.138361	0.148543	0.162525	0.19975	0.326203	0.504227
0.182225	0.172223	0.191317	0.205739	0.247358	0.266121	0.253901	0.260681	0.248582	0.274031	0.318598	0.296849	0.327615	0.388375	0.591201	0.774516
0.16839	0.154772	0.161712	0.166749	0.201775	0.223335	0.231676	0.252831	0.250501	0.292647	0.33736	0.332023	0.319473	0.362202	0.60658	0.821662
0.235938	0.222902	0.225322	0.231061	0.245788	0.266116	0.272128	0.278083	0.317603	0.345441	0.385892	0.395519	0.439189	0.53873	0.69867	0.784178
0.16922	0.154036	0.155082	0.160302	0.174326	0.193275	0.200079	0.21619	0.241245	0.27486	0.32923	0.342067	0.38229	0.480487	0.639343	0.74616
0.494816	0.518178	0.540095	0.551609	0.575466	0.615222	0.629158	0.636971	0.708167	0.723749	0.741503	0.752646	0.785173	0.80411	0.84599	0.849957
0.230965	0.218931	0.213242	0.210222	0.219559	0.234804	0.244398	0.253085	0.280857	0.310837	0.326036	0.341555	0.335278	0.364143	0.528183	0.718419
0.384949	0.38287	0.394657	0.412226	0.440289	0.481908	0.497976	0.509792	0.56857	0.58055	0.603032	0.622828	0.649621	0.683718	0.776392	0.827205
0.483061	0.48604	0.496672	0.493839	0.48683	0.497765	0.506825	0.551958	0.722281	0.767119	0.775765	0.795169	0.830172	0.827269	0.844352	0.851235
0.435013	0.431822	0.443023	0.457597	0.486742	0.527273	0.545473	0.562175	0.64131	0.687949	0.729551	0.760405	0.803845	0.819204	0.855661	0.856604
0.294535	0.282108	0.27599	0.273993	0.287383	0.31086	0.326403	0.345104	0.391164	0.450251	0.495004	0.525552	0.519641	0.538956	0.653146	0.780972
0.423736	0.420035	0.417455	0.419324	0.438698	0.470794	0.488811	0.512318	0.584863	0.639471	0.694479	0.724891	0.741475	0.75125	0.832512	0.855979
0.202286	0.188891	0.182007	0.179937	0.191237	0.207713	0.217242	0.234474	0.260319	0.314468	0.396206	0.44146	0.441269	0.474137	0.652995	0.791049
0.422787	0.436302	0.438529	0.435283	0.444107	0.464319	0.464979	0.479568	0.530112	0.586401	0.664276	0.705698	0.713731	0.72632	0.82142	0.8545
0.25935	0.252027	0.24727	0.242992	0.255451	0.274677	0.290041	0.307226	0.347206	0.388986	0.418284	0.439609	0.432337	0.46345	0.642537	0.793343
0.521637	0.536152	0.606467	0.622989	0.674123	0.645467	0.608542	0.659323	0.786516	0.765071	0.800387	0.743034	0.817821	0.782038	0.856569	0.859212
0.067019	0.065534	0.070856	0.067156	0.069331	0.05885	0.06017	0.081177	0.202524	0.314483	0.366365	0.327243	0.389835	0.482056	0.685794	0.766609
0.098957	0.09536	0.094913	0.100623	0.111673	0.123065	0.1354	0.148792	0.176611	0.208042	0.242455	0.248371	0.282271	0.376061	0.555915	0.692724
0.110211	0.103419	0.101498	0.10125	0.110742	0.124838	0.143366	0.164372	0.196702	0.264253	0.333115	0.359478	0.377642	0.410146	0.51403	0.646068
0.111534	0.10074	0.096884	0.09599	0.104893	0.117502	0.130771	0.149616	0.167995	0.218409	0.284452	0.322859	0.320667	0.354077	0.525167	0.712914
0.091636	0.083954	0.08311	0.085475	0.096912	0.109941	0.125956	0.146032	0.175905	0.241395	0.301473	0.330758	0.325661	0.353205	0.494924	0.681455
0.053609	0.050969	0.05054	0.050265	0.055852	0.06397	0.080374	0.10334	0.128791	0.185083	0.235943	0.26007	0.254492	0.283262	0.450623	0.666217
0.096828	0.0902	0.087604	0.084874	0.086735	0.089471	0.089359	0.098715	0.110852	0.15929	0.237676	0.282101	0.283045	0.312447	0.457362	0.651913
0.090624	0.082258	0.079149	0.072904	0.06941	0.065911	0.067936	0.080674	0.133197	0.209311	0.253556	0.274753	0.267435	0.299861	0.471406	0.678505
0.069021	0.063484	0.064676	0.065831	0.071573	0.075471	0.077204	0.082021	0.09921	0.132948	0.178572	0.192366	0.222872	0.308781	0.483346	0.633438
0.106942	0.101354	0.097946	0.094459	0.096828	0.100381	0.10064	0.108532	0.117231	0.143699	0.174768	0.192934	0.189373	0.214752	0.365083	0.587664
0.054891	0.059803	0.061506	0.059033	0.059819	0.057982	0.056898	0.060499	0.067881	0.089196	0.1053	0.114677	0.113788	0.134139	0.250915	0.453707
0.048153	0.052485	0.056071	0.055874	0.059242	0.058463	0.05789	0.061373	0.070461	0.08649	0.106096	0.109039	0.127647	0.185122	0.314152	0.460834
0.061739	0.066796	0.068647	0.069501	0.073787	0.072668	0.068947	0.070934	0.071241	0.080728	0.096554	0.101481	0.110364	0.143526	0.249374	0.413528
0.051071	0.056381	0.063877	0.064715	0.073997	0.065788	0.064931	0.07497	0.093702	0.144276	0.219714	0.211788	0.26928	0.343513	0.536642	0.649386
0.057837	0.063431	0.073588	0.078757	0.089463	0.078342	0.068126	0.073726	0.07179	0.104359	0.158294	0.152409	0.173928	0.202908	0.34501	0.517408
0.047187	0.048249	0.048596	0.046814	0.047824	0.047603	0.045862	0.04948	0.05101	0.067194	0.128778	0.181183	0.193574	0.221386	0.371241	0.589279
0.042901	0.048267	0.050323	0.046995	0.045606	0.042528	0.03959	0.041265	0.046024	0.068373	0.094199	0.102463	0.108662	0.123806	0.178863	0.281668
0.118579	0.10497	0.114985	0.153505	0.24043	0.346304	0.394338	0.399361	0.420507	0.453094	0.462013	0.478459	0.470012	0.512642	0.684235	0.805772
0.101454	0.088613	0.096961	0.130776	0.219069	0.361638	0.477246	0.516193	0.525471	0.538157	0.568723	0.593755	0.614698	0.640884	0.724426	0.791933
0.307555	0.291293	0.297991	0.314315	0.348224	0.415942	0.483426	0.541607	0.592571	0.610784	0.618043	0.618745	0.65792	0.717634	0.80779	0.839267
0.382568	0.369752	0.366878	0.373743	0.402591	0.463829	0.522327	0.572287	0.601774	0.614981	0.625003	0.641489	0.666952	0.689994	0.757664	0.813367
0.263797	0.254588	0.282858	0.346331	0.446132	0.534927	0.550813	0.553938	0.588463	0.624376	0.627256	0.641335	0.636298	0.641665	0.693502	0.778637
0.12792	0.108731	0.102184	0.1042	0.124755	0.16704	0.25902	0.400354	0.497611	0.524102	0.514001	0.530148	0.526694	0.564767	0.715607	0.818154
0.034771	0.041485	0.04634	0.050672	0.065035	0.09252	0.157871	0.255348	0.33814	0.347869	0.338021	0.327433	0.35293	0.429377	0.579211	0.690983
0.256193	0.238978	0.233072	0.236913	0.263141	0.317737	0.402461	0.486714	0.538178	0.551728	0.542046	0.553862	0.548198	0.575142	0.693428	0.804442
0.200178	0.187031	0.191971	0.201429	0.230906	0.287586	0.363597	0.438725	0.505258	0.536308	0.554843	0.563989	0.618412	0.699365	0.799539	0.835861
0.411534	0.41062	0.406908	0.409667	0.437568	0.496529	0.552944	0.603499	0.636787	0.650315	0.654321	0.677079	0.677609	0.704243	0.813877	0.86484
0.14095	0.143452	0.18769	0.252662	0.383534	0.477451	0.605929	0.741884	0.794168	0.755711	0.808099	0.749315	0.85054	0.768867	0.851638	0.806904
0.088076	0.083235	0.098535	0.123622	0.199321	0.280181	0.457179	0.749307	0.90582	0.883094	0.943792	0.891025	0.96663	0.821804	0.87837	0.824251
0.190677	0.169219	0.162981	0.168328	0.196592	0.255959	0.373496	0.534785	0.636578	0.652886	0.641763	0.657026	0.66355	0.684967	0.794387	0.851896
0.196345	0.178958	0.192886	0.243397	0.348675	0.487798	0.560215	0.572713	0.585987	0.612095	0.627501	0.637747	0.659402	0.678991	0.757577	0.819493
0.374798	0.367173	0.376332	0.393093	0.432315	0.519794	0.623146	0.710151	0.761286	0.767776	0.764753	0.771755	0.810219	0.831808	0.86823	0.875402
0.069824	0.061883	0.064471	0.0823	0.147087	0.24405	0.358617	0.497302	0.641483	0.704462	0.721066	0.745733	0.787687	0.804639	0.851823	0.871336
0.034232	0.035224	0.036634	0.041179	0.081671	0.212453	0.431509	0.599319	0.702428	0.756099	0.789153	0.821004	0.862338	0.834286	0.806049	0.823123
0.079438	0.071122	0.072681	0.083157	0.11383	0.169144	0.290958	0.512702	0.688055	0.720476	0.703127	0.717905	0.728236	0.740668	0.821667	0.868041
0.411165	0.400407	0.410919	0.429269	0.46844	0.555544	0.646047	0.723509	0.776999	0.7962	0.804017	0.823901	0.865575	0.867846	0.885704	0.882712
0.083984	0.074495	0.081175	0.107947	0.174498	0.252584	0.285906	0.290026	0.300364	0.340869	0.36163	0.376797	0.372055	0.404138	0.5804	0.747971
0.088266	0.081724	0.09015	0.120577	0.203826	0.366174	0.577935	0.701492	0.748667	0.784278	0.812197	0.836474	0.861379	0.850352	0.880861	0.882053
0.039821	0.049608	0.061202	0.090662	0.180795	0.327819	0.511038	0.673468	0.78656	0.830302	0.853175	0.879414	0.909875	0.888743	0.888368	0.879253
0.133047	0.119514	0.113405	0.113625	0.131424	0.168333	0.244973	0.349715	0.399741	0.428625	0.458673	0.489794	0.494149	0.530167	0.699978	0.829556
0.129101	0.117625	0.112851	0.112915	0.128952	0.158487	0.208529	0.270266	0.302382	0.34202	0.369778	0.39268	0.389137	0.421312	0.5927	0.75992
0.126258	0.119314	0.129209	0.134921	0.168516	0.188296	0.255559	0.359465	0.392135	0.431457	0.536919	0.515328	0.588204	0.519185	0.667451	0.723395
0.146982	0.143881	0.170411	0.191548	0.239939	0.25655	0.287927	0.330947	0.366522	0.395086	0.458136	0.409876	0.517249	0.538765	0.693241	0.741584
0.187772	0.170195	0.162882	0.164233	0.183976	0.22608	0.295607	0.374854	0.410343	0.462957	0.501059	0.526399	0.524356	0.552277	0.714621	0.828008
0.080023	0.077821	0.07979	0.083213	0.097283	0.122206	0.159029	0.194659	0.22551	0.275443	0.313154	0.31452	0.34771	0.436889	0.608939	0.729368
0.074698	0.071335	0.068797	0.068521	0.080141	0.104535	0.177311	0.327321	0.452526	0.49431	0.490588	0.503973	0.498394	0.523732	0.690838	0.821243
0.050517	0.050862	0.052876	0.05456	0.066077	0.088535	0.145128	0.234709	0.318433	0.368583	0.391441	0.390559	0.423347	0.506031	0.658356	0.766261
0.179541	0.159775	0.151222	0.152369	0.17393	0.222851	0.319957	0.455395	0.527697	0.576495	0.597036	0.614975	0.618907	0.633887	0.762581	0.84284
0.080346	0.078634	0.076698	0.076002	0.085088	0.100898	0.127579	0.15913	0.181768	0.223857	0.249288	0.253762	0.263354	0.281097	0.359758	0.498835
0.070794	0.069711	0.067213	0.06589	0.073541	0.087023	0.114878	0.149976	0.170233	0.205745	0.226157	0.231181	0.240872	0.258234	0.335847	0.463212
0.054562	0.05338	0.051957	0.050524	0.056503	0.064846	0.082183	0.106729	0.111613	0.127036	0.151575	0.17147	0.171606	0.18944	0.320102	0.525984
0.204254	0.187013	0.193228	0.222368	0.284304	0.380253	0.500659	0.615316	0.688657	0.790996	0.862711	0.894869	0.932924	0.895554	0.885686	0.882932
0.212057	0.194376	0.187522	0.189303	0.212246	0.263445	0.366393	0.514094	0.625623	0.719283	0.769334	0.798673	0.827139	0.821122	0.871221	0.885721
0.044756	0.055294	0.061851	0.075629	0.112811	0.165215	0.267739	0.437361	0.611905	0.708499	0.745076	0.764177	0.816714	0.836354	0.882225	0.893269
0.20491	0.190085	0.192995	0.200543	0.22688	0.282361	0.374457	0.505048	0.693032	0.829285	0.888092	0.916486	0.948436	0.913075	0.915087	0.904303
0.092936	0.088167	0.100473	0.109248	0.146531	0.185848	0.239177	0.28712	0.344393	0.388687	0.454172	0.422724	0.493944	0.594347	0.769159	0.850164
0.223224	0.204376	0.218818	0.232385	0.300943	0.374121	0.494377	0.622474	0.696624	0.731696	0.772013	0.751767	0.767227	0.757298	0.877148	0.907128
0.063469	0.059247	0.063837	0.065373	0.086113	0.108039	0.161732	0.236022	0.283513	0.371006	0.450334	0.425694	0.452572	0.472062	0.615985	0.778416
0.198086	0.180739	0.202452	0.224035	0.295588	0.381624	0.495873	0.624337	0.727754	0.742359	0.807361	0.762017	0.828417	0.817292	0.89069	0.907345
0.08601	0.0832	0.095847	0.110512	0.151239	0.189864	0.261684	0.407219	0.624283	0.678413	0.716144	0.661217	0.712395	0.724245	0.846725	0.904137
0.170611	0.14897	0.153108	0.159079	0.20631	0.262902	0.354624	0.477609	0.525277	0.589341	0.673703	0.660424	0.663426	0.677714	0.848001	0.906445
0.297825	0.274441	0.290882	0.3054	0.380139	0.451309	0.535223	0.624077	0.665734	0.689135	0.72848	0.698161	0.703032	0.718824	0.872535	0.928312
0.050235	0.050303	0.061514	0.074633	0.11709	0.178796	0.293814	0.470391	0.654025	0.67891	0.72435	0.67093	0.734139	0.738034	0.788396	0.865342
0.126061	0.113992	0.121899	0.129484	0.166209	0.201627	0.244981	0.298744	0.344476	0.464608	0.571504	0.562836	0.556625	0.580358	0.752968	0.874687
0.180874	0.158955	0.171613	0.185522	0.23807	0.295783	0.368184	0.482876	0.724677	0.803961	0.869464	0.824112	0.878569	0.832745	0.889024	0.913094
0.038073	0.040155	0.04655	0.053338	0.101772	0.182211	0.281286	0.442196	0.695655	0.775807	0.854673	0.821839	0.878833	0.831355	0.885935	0.911207
0.182237	0.166946	0.176068	0.182856	0.228039	0.269236	0.313487	0.367303	0.413138	0.541112	0.667612	0.636229	0.668657	0.66258	0.781144	0.872478
0.384505	0.368982	0.39659	0.41433	0.501552	0.579779	0.649272	0.730222	0.774493	0.81248	0.87252	0.831542	0.870476	0.825565	0.898216	0.919326
0.377239	0.373747	0.40391	0.418679	0.497247	0.555829	0.590251	0.640979	0.669411	0.711409	0.752148	0.721675	0.72518	0.724164	0.863886	0.914364
0.290696	0.275405	0.297572	0.31025	0.380243	0.425445	0.492872	0.565889	0.634668	0.72598	0.815762	0.787899	0.803855	0.757931	0.858182	0.86098
0.086938	0.080833	0.086652	0.088041	0.108176	0.124493	0.178178	0.33509	0.698164	0.818088	0.882285	0.841654	0.869271	0.783844	0.845524	0.839354
0.354852	0.339243	0.383701	0.41671	0.510996	0.571125	0.619135	0.680895	0.754436	0.80993	0.899529	0.856136	0.909116	0.822704	0.876289	0.86341
0.288627	0.274337	0.303589	0.328821	0.406025	0.449194	0.487945	0.540952	0.590519	0.667927	0.748576	0.708737	0.750979	0.69735	0.78404	0.835507
0.084393	0.077069	0.088747	0.098671	0.131417	0.162314	0.199553	0.241109	0.298904	0.390061	0.540481	0.533362	0.626602	0.673544	0.806125	0.82865
0.060646	0.053392	0.057002	0.059925	0.082091	0.110062	0.20714	0.426046	0.640263	0.741382	0.85853	0.842622	0.901921	0.806427	0.858265	0.851907
0.091816	0.080146	0.084875	0.089383	0.118349	0.14966	0.218469	0.309233	0.381335	0.550246	0.744781	0.732331	0.75026	0.72765	0.852526	0.868048
0.261669	0.241023	0.267011	0.274791	0.307423	0.313621	0.325373	0.401692	0.669861	0.758395	0.822587	0.76854	0.833086	0.776574	0.834235	0.853301
0.068728	0.059842	0.062028	0.059579	0.065903	0.067866	0.082388	0.177972	0.526349	0.770779	0.892636	0.855641	0.897213	0.799438	0.842357	0.842888
0.100913	0.087035	0.091216	0.080774	0.074851	0.064734	0.065977	0.090087	0.258194	0.522911	0.780506	0.793526	0.858577	0.778232	0.840806	0.844576
0.060956	0.058152	0.063463	0.061674	0.067917	0.06174	0.064777	0.083342	0.163801	0.360206	0.708008	0.771956	0.826159	0.772538	0.856815	0.85724
0.074015	0.071165	0.077558	0.079221	0.096259	0.10491	0.123532	0.153066	0.191375	0.365801	0.702266	0.749684	0.78567	0.744129	0.848665	0.853892
0.080367	0.074919	0.079863	0.081917	0.10318	0.118466	0.149848	0.193194	0.237535	0.392376	0.608157	0.620726	0.630514	0.635977	0.804838	0.840351
0.141128	0.128633	0.142384	0.143522	0.156864	0.153611	0.162467	0.21363	0.461949	0.710075	0.871145	0.848632	0.912625	0.824865	0.882823	0.8665
0.107454	0.102618	0.110778	0.111702	0.133601	0.136103	0.149976	0.17611	0.221778	0.404274	0.743807	0.793354	0.839996	0.758937	0.838663	0.817601
0.057083	0.060722	0.068404	0.06814	0.075474	0.067115	0.061941	0.069116	0.06846	0.104751	0.254803	0.335728	0.354538	0.375876	0.603595	0.741014
0.113426	0.104502	0.119148	0.126091	0.14917	0.148456	0.147216	0.161791	0.210606	0.376318	0.636667	0.634975	0.732655	0.721658	0.82647	0.821889
0.066009	0.060921	0.068133	0.065779	0.069186	0.062392	0.066987	0.095628	0.262211	0.437335	0.543052	0.500615	0.583545	0.630198	0.786935	0.797688
0.113604	0.103031	0.108974	0.109451	0.123643	0.121173	0.118842	0.138674	0.15412	0.267451	0.509442	0.570344	0.588173	0.584839	0.757988	0.800172
0.094833	0.087719	0.099932	0.104275	0.120379	0.115326	0.110914	0.121687	0.157866	0.246576	0.407571	0.421846	0.513335	0.578026	0.74747	0.77392
0.3258	0.31366	0.342985	0.362825	0.434392	0.460247	0.490605	0.543985	0.606703	0.718261	0.833946	0.794835	0.831296	0.754174	0.846382	0.82659
