0.07644,0.074786,0.076311,0.079251,0.080065,0.081826,0.085978,0.096955,0.1245,0.16203,0.19482,0.21101,0.20667,0.19147,0.17582,0.16327,0.156,0.15424,0.15862,0.16969,0.18218,0.18503,0.1821,0.18384,0.19817,0.23492,0.29399,0.36096,0.46216,0.5086,0.56983
0.12568,0.12672,0.12553,0.12109,0.1142,0.10621,0.097679,0.089726,0.081094,0.074496,0.070143,0.065962,0.062302,0.059998,0.059796,0.060814,0.062053,0.064022,0.068829,0.077827,0.089179,0.096181,0.09887,0.10178,0.10835,0.12248,0.14477,0.16777,0.19362,0.19678,0.19701
0.071628,0.076115,0.076957,0.077873,0.083526,0.094697,0.11933,0.15121,0.20908,0.29606,0.40576,0.5125,0.58322,0.6197,0.626,0.60655,0.56638,0.51399,0.46237,0.40829,0.34507,0.29009,0.25744,0.23779,0.23049,0.22588,0.21648,0.21365,0.21709,0.22034,0.24241
0.11501,0.11617,0.11854,0.12345,0.13029,0.13788,0.14842,0.16033,0.17299,0.17916,0.17554,0.16575,0.15499,0.14549,0.13816,0.1325,0.12772,0.1234,0.11852,0.1128,0.10639,0.099061,0.093353,0.090271,0.089717,0.092695,0.097956,0.10364,0.10943,0.11181,0.11644
0.37808,0.42622,0.45846,0.48257,0.49639,0.50065,0.50458,0.51019,0.51284,0.51403,0.5195,0.52919,0.53683,0.53613,0.53556,0.53908,0.54586,0.55179,0.55284,0.5498,0.54652,0.54342,0.53996,0.538,0.53909,0.54132,0.54067,0.54049,0.52974,0.52339,0.52699
0.31352,0.34716,0.3691,0.38647,0.40013,0.40762,0.4135,0.42032,0.42464,0.42673,0.42645,0.42085,0.40834,0.38957,0.36706,0.33969,0.30898,0.28122,0.26009,0.2455,0.23347,0.22382,0.21689,0.21299,0.21397,0.21802,0.2208,0.22385,0.21683,0.2058,0.20215
0.32312,0.34314,0.35513,0.36038,0.35776,0.34929,0.33805,0.32817,0.31385,0.29704,0.27998,0.26304,0.24632,0.22871,0.22048,0.22448,0.23812,0.26385,0.30314,0.35652,0.4119,0.4463,0.45692,0.46056,0.46159,0.46297,0.46459,0.46433,0.45552,0.45291,0.45147
0.098649,0.097089,0.094756,0.090988,0.086264,0.081256,0.07758,0.074475,0.070859,0.067319,0.064582,0.062526,0.060214,0.057922,0.057889,0.059902,0.062106,0.064253,0.071879,0.093847,0.13406,0.18022,0.2128,0.2341,0.24834,0.26136,0.27465,0.28344,0.28081,0.26756,0.24672
0.31966,0.34716,0.36877,0.39164,0.41476,0.43769,0.47383,0.52049,0.58786,0.65975,0.72228,0.7676,0.78773,0.78798,0.7773,0.75962,0.73623,0.70804,0.67361,0.62903,0.57447,0.52342,0.48985,0.46935,0.45958,0.45462,0.44642,0.44359,0.44235,0.44855,0.47652
0.17288,0.17884,0.18236,0.18508,0.18789,0.18984,0.19331,0.19761,0.20172,0.20449,0.20539,0.20395,0.2004,0.19536,0.18965,0.18279,0.17408,0.16492,0.15627,0.14761,0.13764,0.12792,0.12126,0.11692,0.1145,0.11301,0.11115,0.11036,0.10827,0.10779,0.11025
0.41848,0.4901,0.5389,0.57321,0.58568,0.58172,0.57761,0.57491,0.56652,0.55717,0.55955,0.57444,0.58768,0.58641,0.59639,0.63032,0.68382,0.73186,0.75313,0.75373,0.75341,0.75234,0.75047,0.7508,0.75323,0.75725,0.76058,0.76225,0.74929,0.74345,0.74369
0.12522,0.12909,0.13355,0.14288,0.15844,0.17982,0.21738,0.26719,0.34548,0.43146,0.49811,0.52811,0.51256,0.46978,0.41645,0.35672,0.29538,0.24095,0.194,0.15644,0.12636,0.10819,0.10001,0.096056,0.095843,0.098583,0.099856,0.10432,0.11184,0.1132,0.12975
0.40991,0.48357,0.53075,0.56442,0.58316,0.58878,0.59225,0.59533,0.59175,0.5921,0.61222,0.64912,0.68443,0.70338,0.71345,0.72052,0.72683,0.73114,0.73316,0.732,0.72937,0.72734,0.72416,0.72262,0.72742,0.73347,0.73394,0.73573,0.72253,0.71101,0.71606
0.33627,0.36549,0.38029,0.38297,0.37244,0.35378,0.32526,0.29565,0.25978,0.23283,0.22088,0.21751,0.21937,0.22235,0.23098,0.25732,0.31512,0.43343,0.57389,0.69175,0.76964,0.80977,0.82398,0.83091,0.8402,0.84946,0.85382,0.85743,0.85016,0.84144,0.83901
0.089385,0.090616,0.09153,0.093533,0.097545,0.10302,0.1126,0.12508,0.14303,0.16068,0.17175,0.17371,0.1668,0.15543,0.14198,0.12652,0.11006,0.096442,0.086188,0.078469,0.071444,0.066321,0.063369,0.061533,0.060777,0.060582,0.059433,0.059096,0.058206,0.057364,0.0605
0.10391,0.10177,0.099954,0.098185,0.094881,0.091246,0.088651,0.088092,0.087725,0.084983,0.081051,0.079696,0.079377,0.077865,0.079301,0.084354,0.088301,0.090714,0.11524,0.19558,0.34656,0.53009,0.6618,0.74313,0.78604,0.80909,0.82197,0.82826,0.82289,0.81551,0.80575
0.32083,0.35296,0.37067,0.38182,0.38894,0.39247,0.39832,0.40105,0.39707,0.39881,0.42391,0.46883,0.51344,0.54411,0.56178,0.57045,0.57205,0.57001,0.5702,0.57012,0.56688,0.56377,0.561,0.55938,0.56289,0.56646,0.56502,0.56505,0.55551,0.54799,0.55112
0.36706,0.43623,0.4843,0.52085,0.5414,0.54209,0.52329,0.49961,0.45609,0.40437,0.35476,0.31064,0.27824,0.25153,0.23164,0.21599,0.20483,0.19875,0.19663,0.19861,0.20167,0.19834,0.19111,0.18766,0.19188,0.2046,0.22213,0.23785,0.23921,0.22667,0.2181
