0.184677	0.253581	0.193468	0.256076	0.332495	0.529504	0.454127	0.368496	0.261363	0.232911	0.149840	0.303949	0.246170	0.115960	0.105486	0.282599	
0.480167	0.538879	0.514853	0.542212	0.547591	0.578465	0.535291	0.546685	0.618807	0.679769	0.694751	0.709361	0.716387	0.748278	0.765819	0.781205	
0.186130	0.215852	0.172100	0.231856	0.243892	0.348451	0.192910	0.173283	0.151725	0.172644	0.146062	0.287616	0.255592	0.218379	0.314156	0.500401	
0.414059	0.409954	0.403050	0.471418	0.597726	0.669898	0.707642	0.683770	0.657541	0.640373	0.584506	0.588116	0.578782	0.480701	0.431727	0.627285	
0.091828	0.168679	0.113956	0.133017	0.100273	0.238092	0.065845	0.071182	0.071002	0.121160	0.139014	0.351183	0.321026	0.288597	0.401171	0.611432	
0.341353	0.403092	0.367141	0.365283	0.319467	0.380459	0.253182	0.254247	0.288321	0.389148	0.437302	0.523667	0.516692	0.559066	0.652565	0.732205	
0.349671	0.378982	0.360726	0.409681	0.449999	0.492218	0.396227	0.352073	0.307848	0.298544	0.254396	0.360464	0.330601	0.262105	0.260339	0.480581	
0.419039	0.445886	0.444191	0.469085	0.498775	0.537879	0.511492	0.497661	0.490386	0.513410	0.534038	0.562377	0.568103	0.635564	0.706448	0.748160	
0.136116	0.194976	0.147971	0.176531	0.171893	0.302460	0.160315	0.148749	0.125401	0.143756	0.109017	0.287181	0.228626	0.167492	0.249798	0.440010	
0.107325	0.144357	0.102867	0.157393	0.234051	0.490570	0.563311	0.550530	0.467438	0.422266	0.315830	0.411643	0.363637	0.215244	0.170348	0.373135	
0.105914	0.157386	0.115191	0.138592	0.107427	0.225009	0.064591	0.069754	0.061635	0.101602	0.094332	0.265166	0.223875	0.176292	0.262805	0.451202	
0.085718	0.111437	0.076922	0.135778	0.165569	0.304826	0.166910	0.157772	0.143167	0.176965	0.172805	0.309990	0.277657	0.258463	0.363683	0.536950	
0.504144	0.574417	0.533365	0.579612	0.606808	0.664114	0.660413	0.654219	0.660680	0.686318	0.712105	0.730803	0.744644	0.773794	0.790245	0.789073	
0.362748	0.401203	0.345263	0.342181	0.278989	0.360961	0.230699	0.249745	0.350174	0.558419	0.702056	0.745031	0.763565	0.788832	0.792084	0.788884	
0.148891	0.200279	0.153685	0.201572	0.180147	0.315681	0.189844	0.184429	0.146217	0.150374	0.099965	0.256717	0.216148	0.099207	0.092541	0.261126	
0.114816	0.156200	0.115767	0.157666	0.101590	0.241043	0.066871	0.077908	0.100120	0.225836	0.385886	0.618371	0.700796	0.758569	0.776821	0.784941	
