0.10958,0.091473,0.085721,0.095963,0.1542,0.21289,0.19536,0.17177,0.16442,0.16632,0.18751,0.18933,0.20216,0.26965,0.37012,0.48884
0.12601,0.1354,0.12493,0.097488,0.083617,0.0652,0.05629,0.050452,0.052233,0.058455,0.080933,0.094364,0.11,0.16381,0.25894,0.39779
0.12607,0.09996,0.095309,0.12108,0.22605,0.4705,0.57236,0.5685,0.50799,0.45468,0.35567,0.31581,0.30244,0.2065,0.15054,0.28071
0.14748,0.14255,0.13591,0.13846,0.15084,0.16591,0.17101,0.15329,0.13199,0.11149,0.097784,0.089419,0.0988,0.14665,0.23674,0.37352
0.4884,0.48409,0.48028,0.48744,0.50127,0.51353,0.51741,0.51355,0.50972,0.512,0.52547,0.52504,0.53527,0.56889,0.59979,0.61967
0.41264,0.4051,0.40781,0.4359,0.46871,0.46346,0.43119,0.38703,0.34494,0.30756,0.26978,0.25198,0.25993,0.25751,0.25448,0.42105
0.39251,0.40586,0.40385,0.3756,0.33886,0.29376,0.27171,0.26932,0.30889,0.38863,0.44902,0.4563,0.4722,0.52137,0.57175,0.60677
0.084743,0.092526,0.091156,0.074343,0.061686,0.049344,0.046173,0.044942,0.052054,0.066093,0.11975,0.19449,0.23723,0.28869,0.38649,0.52607
0.47884,0.44643,0.44799,0.49812,0.5738,0.63038,0.63624,0.63209,0.61816,0.6045,0.56572,0.54947,0.54296,0.4765,0.43327,0.55697
0.21365,0.19066,0.18459,0.20674,0.24932,0.24775,0.21533,0.18197,0.16281,0.14867,0.14304,0.13524,0.14753,0.20994,0.3139,0.44958
0.54156,0.52425,0.52192,0.52941,0.53315,0.52324,0.52236,0.53463,0.57585,0.60189,0.60431,0.60147,0.60468,0.61181,0.61997,0.62374
0.18909,0.17591,0.17886,0.22657,0.33291,0.4756,0.48629,0.41394,0.29763,0.22244,0.14123,0.11163,0.10493,0.069298,0.057984,0.13239
0.5447,0.53892,0.53665,0.54545,0.56129,0.58026,0.59314,0.59843,0.60059,0.60522,0.61309,0.61358,0.61612,0.62399,0.63129,0.63408
0.40686,0.38969,0.37525,0.33085,0.28687,0.24432,0.23906,0.25906,0.36153,0.50765,0.5969,0.61243,0.61524,0.61547,0.61637,0.61642
0.15676,0.15951,0.15456,0.15048,0.16151,0.18059,0.19889,0.19302,0.15386,0.11924,0.084186,0.069773,0.070777,0.057333,0.054383,0.11342
0.12045,0.1198,0.11349,0.088307,0.069637,0.055014,0.053086,0.056413,0.089915,0.19262,0.3889,0.53756,0.60576,0.6212,0.62703,0.6286
0.40963,0.39633,0.39016,0.4039,0.43174,0.47107,0.50064,0.51378,0.5175,0.52425,0.54108,0.54229,0.55119,0.57734,0.6012,0.61583
0.39107,0.45767,0.51377,0.4917,0.43416,0.35883,0.30046,0.25731,0.22547,0.21835,0.20912,0.21051,0.2153,0.2646,0.36781,0.51504
0.21088,0.19143,0.18286,0.19619,0.23261,0.31316,0.42093,0.52673,0.57171,0.57958,0.57654,0.57205,0.57871,0.59922,0.61855,0.62862
0.067742,0.065277,0.059214,0.050474,0.050718,0.049234,0.049436,0.048132,0.053521,0.062675,0.066063,0.062746,0.070164,0.10276,0.1754,0.30238
0.44619,0.43085,0.42004,0.42221,0.44036,0.4721,0.50626,0.53567,0.54863,0.55951,0.57597,0.58275,0.58641,0.5989,0.61492,0.62536
0.24756,0.22969,0.23264,0.28308,0.38779,0.48961,0.47646,0.41524,0.32756,0.26419,0.18353,0.15395,0.14675,0.097547,0.079539,0.18999
0.51025,0.4997,0.49189,0.49317,0.50447,0.52184,0.5379,0.55275,0.56397,0.57975,0.60447,0.61188,0.61638,0.61986,0.625,0.6267
0.56124,0.56001,0.55938,0.56597,0.57086,0.5619,0.54787,0.53024,0.5161,0.50206,0.49345,0.48523,0.49496,0.53576,0.5751,0.60088
0.078546,0.08022,0.074733,0.057345,0.05072,0.042663,0.04076,0.038882,0.043883,0.057126,0.073867,0.075442,0.084495,0.12542,0.2073,0.34134
0.45509,0.52018,0.56058,0.57615,0.58339,0.57489,0.54686,0.49027,0.40274,0.33541,0.25072,0.2142,0.20543,0.15599,0.13966,0.28789
0.065684,0.062194,0.055829,0.045275,0.046537,0.050273,0.062427,0.088678,0.12066,0.14571,0.15646,0.15162,0.16425,0.22797,0.32831,0.45613
0.12392,0.10966,0.098554,0.084165,0.077116,0.070047,0.073761,0.086595,0.15334,0.25764,0.29956,0.29371,0.30868,0.37981,0.46919,0.55338
0.18128,0.1634,0.15112,0.13493,0.12682,0.1164,0.12346,0.14554,0.25359,0.43575,0.55016,0.56162,0.57069,0.59512,0.61732,0.63083
0.32829,0.31604,0.30921,0.31651,0.3316,0.34985,0.36471,0.37986,0.41679,0.47612,0.50962,0.51058,0.52098,0.55625,0.58912,0.60907
0.10836,0.10782,0.10024,0.091846,0.095679,0.1067,0.10996,0.094084,0.075116,0.064301,0.053049,0.048872,0.055627,0.051917,0.052246,0.10967
0.26221,0.30481,0.30774,0.25378,0.19912,0.14186,0.1117,0.10056,0.10298,0.13701,0.23765,0.31324,0.3384,0.38985,0.48103,0.58285
0.19596,0.1906,0.17841,0.16719,0.17006,0.17045,0.17049,0.16427,0.15845,0.15402,0.15941,0.15489,0.1688,0.23371,0.33495,0.46079
0.27828,0.26801,0.2611,0.26472,0.2749,0.28368,0.29286,0.30675,0.35454,0.44711,0.52136,0.53527,0.5466,0.57451,0.59992,0.61447
0.40872,0.36993,0.3693,0.41954,0.49564,0.54191,0.52804,0.51301,0.49866,0.49974,0.49635,0.48718,0.49851,0.54147,0.58407,0.61268
