0.073300	0.079550	0.082850	0.082350	0.078850	0.072950	0.066750	0.060100	0.053200	0.046550	0.041050	0.036500	0.033000	0.030950	0.030300	0.030300	0.030250	0.031350	0.035600	0.045050	0.057600	0.067500	0.072000	0.074850	0.082050	0.098200	0.126150	0.168350	0.223900	0.289250	0.359500	
0.056650	0.047400	0.042450	0.041150	0.043450	0.050200	0.063950	0.088900	0.124750	0.158100	0.171850	0.167100	0.154750	0.143550	0.136700	0.133000	0.129000	0.126500	0.129900	0.140000	0.150600	0.155400	0.154650	0.154250	0.163100	0.185600	0.223000	0.277350	0.345250	0.421150	0.498500	
0.507550	0.524550	0.547750	0.560600	0.569150	0.578350	0.593150	0.612200	0.631450	0.651900	0.674250	0.692350	0.704650	0.712500	0.717500	0.718950	0.718750	0.721200	0.728950	0.743000	0.753850	0.760550	0.767800	0.775700	0.788000	0.804650	0.819400	0.832400	0.840700	0.845200	0.850350	
0.351100	0.347500	0.348450	0.346950	0.340250	0.324350	0.300600	0.273150	0.247650	0.227000	0.212650	0.206800	0.207050	0.212950	0.227750	0.260300	0.321750	0.419600	0.544500	0.662650	0.740850	0.780350	0.803400	0.817150	0.829450	0.839950	0.845550	0.848850	0.849400	0.849600	0.850550	
0.104700	0.109300	0.109250	0.108650	0.109300	0.110950	0.114800	0.120650	0.127250	0.135350	0.145100	0.154950	0.163000	0.165150	0.158850	0.145000	0.125750	0.106050	0.089200	0.074850	0.060700	0.052500	0.049700	0.048200	0.048350	0.047300	0.039650	0.032750	0.032550	0.043100	0.076800	
0.074850	0.073950	0.076000	0.077400	0.076000	0.071450	0.063300	0.053400	0.044950	0.039000	0.035400	0.033800	0.033850	0.034900	0.037950	0.045250	0.061700	0.096200	0.158000	0.248450	0.359750	0.480100	0.594500	0.683850	0.746250	0.787850	0.811550	0.825300	0.833850	0.838400	0.841300	
0.341250	0.339600	0.340000	0.340450	0.343350	0.352850	0.369850	0.390900	0.414000	0.440400	0.471400	0.500700	0.523800	0.538350	0.547400	0.552100	0.552400	0.554300	0.564350	0.583550	0.600900	0.609600	0.613700	0.618850	0.635250	0.664200	0.700750	0.738700	0.770200	0.793050	0.808800	
0.336900	0.378500	0.432500	0.489650	0.533500	0.538900	0.509650	0.463150	0.412800	0.369500	0.330850	0.293450	0.263700	0.243000	0.224700	0.206650	0.193450	0.187350	0.183350	0.179750	0.178800	0.180200	0.181900	0.181100	0.183700	0.197250	0.226950	0.278050	0.351000	0.443650	0.549200	
0.149250	0.141600	0.135450	0.133700	0.135700	0.143250	0.157550	0.176250	0.200150	0.232850	0.278150	0.339350	0.415600	0.496650	0.569100	0.622200	0.654800	0.670800	0.675700	0.676850	0.676800	0.675450	0.676450	0.680600	0.694900	0.721150	0.752250	0.783800	0.809100	0.826800	0.838900	
0.026550	0.026600	0.026350	0.026200	0.026200	0.026600	0.027450	0.027800	0.028000	0.028650	0.028850	0.028750	0.029250	0.029400	0.029400	0.030000	0.031600	0.034750	0.038350	0.041600	0.043200	0.042950	0.041950	0.041850	0.045300	0.054150	0.070800	0.098550	0.138450	0.188700	0.244400	
0.397200	0.395900	0.396800	0.394750	0.393600	0.395000	0.403100	0.415850	0.431650	0.452050	0.476950	0.506850	0.538800	0.568150	0.592700	0.608400	0.617250	0.625600	0.640400	0.661650	0.682800	0.697600	0.709550	0.716800	0.726450	0.743550	0.767800	0.795150	0.818550	0.836200	0.846850	
0.186400	0.180000	0.173500	0.173750	0.184550	0.205400	0.241750	0.299200	0.374600	0.449300	0.493150	0.495250	0.471900	0.436650	0.395050	0.347650	0.299650	0.258150	0.223150	0.188600	0.151050	0.130600	0.124750	0.119650	0.117650	0.107600	0.080750	0.059750	0.057050	0.078900	0.144250	
0.476400	0.487650	0.503000	0.508600	0.508900	0.509400	0.514850	0.524600	0.536600	0.550650	0.567800	0.585600	0.602950	0.618150	0.633350	0.645000	0.652200	0.663500	0.687950	0.723250	0.753300	0.772150	0.785850	0.797250	0.809750	0.824300	0.835050	0.844850	0.850150	0.852550	0.855450	
0.554300	0.587050	0.628650	0.652400	0.666250	0.673850	0.682750	0.691550	0.693850	0.686950	0.673550	0.655100	0.634950	0.615600	0.599700	0.585100	0.569300	0.553100	0.539650	0.532800	0.529100	0.524700	0.520850	0.521750	0.537300	0.571900	0.620350	0.675850	0.727000	0.766550	0.795600	
0.032100	0.034100	0.034750	0.035100	0.035350	0.034500	0.032500	0.029700	0.026800	0.024600	0.023200	0.022150	0.021650	0.021550	0.021750	0.022350	0.023950	0.027850	0.034700	0.043350	0.050500	0.053900	0.054350	0.054950	0.059600	0.071050	0.092100	0.126000	0.172150	0.228300	0.289850	
0.023100	0.022500	0.022100	0.022050	0.022250	0.022650	0.023150	0.023900	0.025250	0.027450	0.030500	0.035000	0.042450	0.053000	0.065400	0.077950	0.090550	0.103200	0.114100	0.121800	0.126000	0.126450	0.124450	0.124000	0.131600	0.151550	0.185400	0.234100	0.295850	0.365800	0.437450	
0.412400	0.470950	0.529700	0.582400	0.627850	0.653050	0.667650	0.681400	0.688350	0.684900	0.669700	0.642200	0.604550	0.560400	0.509150	0.450850	0.392150	0.341750	0.299850	0.259050	0.216750	0.191600	0.182200	0.176200	0.173300	0.163250	0.134600	0.111000	0.113800	0.153050	0.235850	
0.078050	0.071250	0.067000	0.064450	0.062450	0.060700	0.058450	0.055000	0.051800	0.049300	0.048000	0.048900	0.052200	0.056600	0.064450	0.082000	0.116850	0.169250	0.220750	0.252750	0.265150	0.265400	0.261700	0.261250	0.273400	0.301550	0.346600	0.409850	0.483850	0.559650	0.628850	
0.122600	0.113600	0.108100	0.105300	0.103650	0.103100	0.101400	0.097850	0.093650	0.090150	0.088750	0.090700	0.095800	0.102950	0.117350	0.147350	0.206000	0.302450	0.425300	0.536900	0.601800	0.627200	0.636700	0.643750	0.659400	0.688300	0.722850	0.759150	0.789150	0.810750	0.825950	
0.265400	0.261350	0.259200	0.258750	0.260150	0.266100	0.277000	0.288050	0.298250	0.308950	0.319600	0.329650	0.339900	0.349650	0.357600	0.370350	0.396400	0.439400	0.488850	0.529650	0.553800	0.561950	0.564200	0.567600	0.583500	0.617150	0.661650	0.711950	0.756500	0.789400	0.813150	
0.056150	0.058100	0.058100	0.057200	0.057250	0.057950	0.060050	0.062750	0.065350	0.070200	0.076300	0.080350	0.079850	0.075500	0.068700	0.060450	0.052050	0.045200	0.040000	0.036450	0.032850	0.030850	0.031200	0.032100	0.034400	0.036000	0.033100	0.029250	0.029750	0.039300	0.070050	
0.216200	0.240850	0.260200	0.270150	0.267200	0.249500	0.222550	0.192900	0.163000	0.137400	0.117250	0.100250	0.088050	0.081800	0.079700	0.078900	0.079800	0.088500	0.111850	0.154650	0.208750	0.257450	0.289050	0.303300	0.312450	0.331200	0.367350	0.427200	0.507850	0.600200	0.688900	
0.138500	0.136700	0.133950	0.131050	0.128350	0.127300	0.128200	0.130050	0.131600	0.132750	0.134300	0.134950	0.134600	0.133150	0.131900	0.130200	0.126150	0.121650	0.120150	0.123200	0.126650	0.126950	0.124850	0.124750	0.133300	0.153850	0.188500	0.238650	0.301150	0.372900	0.447450	
0.217900	0.214200	0.211050	0.210150	0.211300	0.216500	0.223900	0.230950	0.236950	0.243250	0.248450	0.252650	0.259850	0.267550	0.274450	0.287500	0.318050	0.372450	0.447050	0.521850	0.576250	0.603000	0.615050	0.622700	0.639650	0.670900	0.709300	0.749500	0.783800	0.808750	0.826150	
0.357650	0.337500	0.326900	0.325550	0.336650	0.360550	0.402450	0.462250	0.530050	0.581350	0.599400	0.589400	0.571500	0.558450	0.547300	0.532950	0.521100	0.518950	0.521750	0.523950	0.522450	0.517700	0.513750	0.514550	0.530100	0.564150	0.611700	0.668250	0.720150	0.761900	0.793000	
0.113950	0.117800	0.120000	0.121550	0.121100	0.119050	0.114150	0.106000	0.096250	0.087650	0.079500	0.073050	0.069850	0.069400	0.069900	0.073700	0.085650	0.110200	0.145550	0.182700	0.209600	0.221450	0.223700	0.225350	0.237350	0.264750	0.308100	0.368850	0.442000	0.519850	0.593100	
0.142600	0.174150	0.196750	0.220100	0.250550	0.279250	0.314200	0.361550	0.402600	0.421300	0.407800	0.369800	0.321500	0.272000	0.223350	0.175650	0.133200	0.101400	0.079000	0.061450	0.046150	0.038500	0.036300	0.034850	0.034500	0.032700	0.027250	0.023900	0.024100	0.029350	0.046850	
0.077900	0.079500	0.079700	0.080100	0.080400	0.080500	0.079600	0.076700	0.072350	0.068100	0.063500	0.059300	0.057150	0.056450	0.056550	0.058650	0.065200	0.077650	0.093400	0.107000	0.114350	0.115700	0.114300	0.114550	0.122550	0.142150	0.175150	0.222900	0.282950	0.351300	0.423300	
0.150450	0.144300	0.139550	0.137750	0.139150	0.145900	0.158400	0.173650	0.192250	0.214950	0.243050	0.274050	0.302000	0.322350	0.337700	0.348650	0.354050	0.360600	0.377000	0.406250	0.436400	0.453150	0.459400	0.464050	0.480200	0.514950	0.564850	0.625500	0.685400	0.735400	0.773000	
0.145150	0.164100	0.180000	0.189450	0.186950	0.169850	0.143050	0.115150	0.092200	0.075450	0.063300	0.054850	0.051150	0.050100	0.050750	0.054350	0.066100	0.095250	0.153500	0.249350	0.380350	0.525550	0.651750	0.734150	0.781950	0.810700	0.826200	0.836450	0.842050	0.844150	0.846250	
0.058750	0.048100	0.042900	0.041750	0.044550	0.052200	0.068450	0.102400	0.167550	0.272250	0.409850	0.547850	0.645450	0.698150	0.721500	0.723650	0.712300	0.696550	0.679700	0.649250	0.595200	0.557250	0.560000	0.562150	0.552850	0.520050	0.436600	0.352550	0.322750	0.353850	0.460650	
0.280650	0.262750	0.251300	0.248850	0.256700	0.275950	0.309350	0.356200	0.406200	0.438650	0.444000	0.430000	0.409350	0.388050	0.370050	0.354800	0.338700	0.322050	0.306900	0.298750	0.294100	0.289000	0.283800	0.283100	0.294400	0.323350	0.370850	0.435850	0.511600	0.587850	0.655600	
0.131900	0.111050	0.099850	0.097550	0.103500	0.120100	0.152100	0.208450	0.300100	0.430350	0.573650	0.674200	0.716200	0.724700	0.722800	0.716700	0.708800	0.701450	0.696650	0.696150	0.696900	0.695800	0.697250	0.701000	0.713850	0.737150	0.764250	0.790750	0.812200	0.827300	0.837050	
0.292450	0.323300	0.344000	0.357600	0.368150	0.372650	0.373600	0.369900	0.357300	0.338200	0.315350	0.291350	0.267050	0.242700	0.220100	0.199000	0.178000	0.156950	0.138550	0.123200	0.108850	0.099650	0.096050	0.094250	0.097350	0.100350	0.091450	0.080800	0.084250	0.115800	0.192000	
0.078450	0.073800	0.068600	0.068100	0.072700	0.082750	0.100850	0.130550	0.168400	0.200650	0.212500	0.204850	0.187200	0.166250	0.144650	0.124000	0.104200	0.086050	0.071250	0.059850	0.050050	0.043450	0.040750	0.039900	0.040950	0.041500	0.036400	0.031400	0.031500	0.040750	0.069400	
0.351050	0.341000	0.335050	0.333650	0.339000	0.353200	0.378850	0.412450	0.450650	0.492150	0.535700	0.578000	0.612700	0.635350	0.644250	0.643500	0.634800	0.621750	0.607400	0.597000	0.590700	0.584450	0.581000	0.582350	0.597000	0.629000	0.670700	0.716850	0.757200	0.787150	0.808350	
0.335850	0.355100	0.375000	0.390350	0.401100	0.388800	0.350600	0.301750	0.254750	0.220250	0.193200	0.166350	0.149050	0.145500	0.145200	0.140300	0.142350	0.172050	0.244800	0.357850	0.478100	0.564450	0.611150	0.630850	0.644000	0.664650	0.695100	0.735050	0.773100	0.802950	0.823100	
0.201000	0.177850	0.164750	0.162250	0.170100	0.190300	0.226650	0.283850	0.361100	0.437350	0.480800	0.486650	0.474100	0.459650	0.451600	0.447450	0.442300	0.441300	0.451650	0.473550	0.495200	0.505850	0.508350	0.511350	0.526550	0.561150	0.610400	0.667950	0.720900	0.763000	0.794450	
0.214850	0.214700	0.213550	0.213600	0.214600	0.216450	0.218150	0.216500	0.212600	0.207950	0.202650	0.197650	0.196750	0.199650	0.204800	0.216850	0.244550	0.297450	0.377750	0.479700	0.580100	0.651500	0.693400	0.716050	0.736350	0.760800	0.783350	0.804750	0.820800	0.832200	0.841250	
0.128200	0.127250	0.125750	0.125200	0.125900	0.129100	0.134050	0.138100	0.139800	0.141150	0.141750	0.141000	0.140250	0.138800	0.136500	0.135900	0.138400	0.142600	0.144650	0.144800	0.143950	0.140650	0.136900	0.136500	0.145400	0.167450	0.203450	0.255450	0.319550	0.392050	0.466250	
0.477600	0.493000	0.509950	0.516400	0.517400	0.516650	0.519100	0.524150	0.528950	0.533000	0.538650	0.542100	0.543500	0.543150	0.542300	0.540100	0.534850	0.529400	0.530000	0.538000	0.546300	0.548200	0.548150	0.551050	0.567200	0.600400	0.645500	0.696600	0.741800	0.776600	0.801950	
0.081900	0.067950	0.060450	0.059250	0.063850	0.074950	0.098100	0.141700	0.215100	0.315250	0.412000	0.462600	0.462450	0.437250	0.404400	0.373100	0.345250	0.320750	0.296950	0.276050	0.259900	0.252250	0.253250	0.252650	0.252050	0.252300	0.241100	0.223900	0.224700	0.263050	0.359650	
0.212900	0.211200	0.208400	0.204650	0.202100	0.201150	0.203550	0.206850	0.210100	0.213450	0.217000	0.219650	0.221050	0.220900	0.220700	0.219850	0.215900	0.211200	0.211400	0.217600	0.224450	0.226350	0.224550	0.224200	0.235700	0.263700	0.309000	0.371400	0.446550	0.525650	0.600850	
0.236050	0.245850	0.250000	0.251100	0.250400	0.248800	0.245900	0.240200	0.227450	0.209250	0.188950	0.170500	0.153600	0.140300	0.131650	0.125800	0.119850	0.114450	0.112850	0.116050	0.119600	0.119750	0.117900	0.118150	0.126350	0.146750	0.180950	0.230700	0.293250	0.364800	0.439350	
0.033950	0.034050	0.034000	0.034150	0.034300	0.034950	0.035300	0.034750	0.033900	0.033100	0.031950	0.030950	0.030450	0.030650	0.031200	0.032450	0.036750	0.046050	0.060750	0.077100	0.089450	0.094550	0.095200	0.095900	0.102700	0.120400	0.150650	0.194650	0.251150	0.316600	0.385400	
0.341900	0.353600	0.361750	0.364000	0.363000	0.361900	0.361500	0.358150	0.351050	0.340450	0.329000	0.316100	0.302300	0.290250	0.283900	0.280800	0.276100	0.274300	0.281850	0.298900	0.315550	0.323300	0.324650	0.326050	0.339700	0.371600	0.422650	0.489700	0.564200	0.635300	0.695750	
0.119800	0.122400	0.123000	0.123200	0.123150	0.123300	0.122900	0.118950	0.113700	0.107650	0.101250	0.095400	0.092200	0.090350	0.089050	0.090650	0.097500	0.109350	0.121550	0.130600	0.134550	0.133550	0.131000	0.130800	0.139450	0.161450	0.197850	0.249850	0.315500	0.389850	0.465950	
0.219800	0.204550	0.194350	0.189850	0.191400	0.199450	0.215000	0.237000	0.263750	0.294100	0.330500	0.375850	0.434700	0.504900	0.577000	0.637650	0.680300	0.707150	0.722750	0.731750	0.737000	0.739650	0.744400	0.751700	0.764400	0.784100	0.803600	0.820900	0.833350	0.841700	0.847900	
0.064200	0.060250	0.057400	0.056400	0.057200	0.060550	0.067000	0.075600	0.086800	0.101550	0.121500	0.146150	0.171250	0.192250	0.209100	0.221700	0.228850	0.236000	0.253550	0.284650	0.317350	0.337500	0.345650	0.350250	0.365950	0.399800	0.450200	0.516650	0.589000	0.656700	0.712000	
0.080100	0.065850	0.058550	0.056900	0.060900	0.071950	0.094600	0.137850	0.211500	0.313750	0.416150	0.477500	0.491600	0.480000	0.459850	0.438200	0.415450	0.390450	0.366700	0.347950	0.331650	0.319250	0.314500	0.313200	0.321100	0.336750	0.339950	0.329150	0.333000	0.377150	0.481900	
0.101400	0.098250	0.095650	0.094450	0.094500	0.095450	0.097900	0.100150	0.101450	0.103700	0.105950	0.105950	0.106850	0.110850	0.113750	0.111600	0.111700	0.123850	0.147150	0.169750	0.184650	0.193700	0.198950	0.199200	0.202150	0.214900	0.243600	0.292700	0.364400	0.456450	0.561150	
0.487750	0.494400	0.504900	0.512650	0.523600	0.539050	0.562600	0.589050	0.605650	0.604950	0.591400	0.570350	0.547900	0.528500	0.516250	0.507400	0.497050	0.488900	0.487150	0.493850	0.500950	0.502750	0.501250	0.502750	0.518300	0.552450	0.601600	0.659600	0.713450	0.757900	0.791550	
0.082050	0.082750	0.082750	0.083350	0.083750	0.084200	0.083550	0.080900	0.076800	0.072500	0.068100	0.063900	0.062250	0.062350	0.063000	0.066200	0.076100	0.095350	0.121000	0.146350	0.162850	0.169250	0.169650	0.171000	0.181300	0.205850	0.245650	0.301800	0.369750	0.444850	0.519800	
0.308600	0.352300	0.410550	0.474900	0.522700	0.530150	0.506250	0.468550	0.425950	0.382650	0.342100	0.305150	0.273000	0.243550	0.218600	0.198400	0.182350	0.168250	0.155400	0.147150	0.144000	0.145950	0.148200	0.147750	0.149850	0.161650	0.187900	0.233500	0.299750	0.386400	0.489950	
0.049900	0.049750	0.048700	0.047600	0.046250	0.044900	0.044200	0.043600	0.042500	0.041150	0.039800	0.038450	0.037200	0.036450	0.036900	0.038100	0.039300	0.042200	0.051950	0.074850	0.112800	0.154200	0.183550	0.200650	0.219000	0.249150	0.293900	0.354250	0.427000	0.504850	0.579200	
0.317600	0.339550	0.361250	0.379500	0.392850	0.382500	0.346050	0.298200	0.251500	0.216950	0.189450	0.162400	0.144700	0.139850	0.138400	0.132300	0.132800	0.155350	0.205700	0.269650	0.320450	0.350650	0.364900	0.368000	0.372750	0.391700	0.431000	0.494850	0.576300	0.663300	0.739300	
0.104850	0.098850	0.094500	0.093000	0.094000	0.100050	0.111250	0.126100	0.145500	0.172400	0.210950	0.263600	0.329950	0.402800	0.470050	0.522500	0.557000	0.576150	0.587250	0.597450	0.605350	0.607150	0.608000	0.611600	0.627850	0.659000	0.697650	0.739250	0.775450	0.801600	0.819600	
0.274850	0.267550	0.262250	0.260950	0.265850	0.278200	0.298300	0.320750	0.335950	0.336050	0.322650	0.302550	0.281600	0.262250	0.246850	0.234000	0.221000	0.206850	0.195150	0.189450	0.186300	0.182250	0.178100	0.177300	0.187100	0.211200	0.251450	0.308150	0.377550	0.454300	0.530850	
0.072000	0.070650	0.070050	0.068400	0.065050	0.058250	0.048950	0.040200	0.033500	0.029150	0.026600	0.025150	0.025150	0.025750	0.027050	0.031050	0.041350	0.067250	0.119350	0.197850	0.282050	0.344700	0.377800	0.394450	0.414450	0.448700	0.498700	0.562600	0.630500	0.691150	0.739250	
0.046400	0.039850	0.036150	0.035600	0.038050	0.044650	0.058550	0.087300	0.140050	0.215750	0.289150	0.327650	0.326750	0.303150	0.269150	0.229300	0.188500	0.153150	0.125500	0.101500	0.077600	0.063300	0.058750	0.056450	0.055650	0.051800	0.040350	0.031050	0.029350	0.037000	0.064250	
0.139650	0.125850	0.118050	0.115900	0.118600	0.124850	0.132400	0.137150	0.136100	0.129000	0.119550	0.112450	0.110800	0.112800	0.119550	0.136650	0.172950	0.238700	0.339600	0.471900	0.608850	0.712100	0.773600	0.806250	0.826350	0.840700	0.848400	0.853400	0.855350	0.855700	0.856800	
0.403500	0.399300	0.397450	0.394200	0.392700	0.395100	0.404600	0.419350	0.438900	0.464300	0.497700	0.537950	0.585300	0.633700	0.676000	0.704850	0.722250	0.734700	0.746750	0.759100	0.768400	0.776050	0.785000	0.792800	0.802000	0.814000	0.824850	0.835300	0.842150	0.846450	0.850700	
0.035650	0.036250	0.036850	0.037400	0.038000	0.038250	0.039150	0.040350	0.041250	0.042600	0.043700	0.044200	0.044500	0.043400	0.041850	0.040000	0.038250	0.036850	0.035900	0.035900	0.036650	0.038050	0.039500	0.040250	0.041050	0.044250	0.052350	0.069100	0.099450	0.148600	0.217750	
0.075500	0.069500	0.065450	0.063300	0.061550	0.058200	0.053500	0.048000	0.042950	0.040700	0.040250	0.039700	0.041150	0.048100	0.064000	0.086100	0.109100	0.140600	0.189700	0.246800	0.288800	0.307900	0.312950	0.315650	0.328800	0.357600	0.401800	0.462500	0.531450	0.601450	0.663950	
0.101750	0.089450	0.081800	0.080300	0.085850	0.098950	0.124650	0.169500	0.238400	0.329150	0.424150	0.497250	0.533050	0.532200	0.500850	0.444600	0.381400	0.327950	0.284950	0.240150	0.189850	0.161500	0.154950	0.149150	0.144300	0.129050	0.094650	0.066500	0.060900	0.079900	0.141100	
0.580450	0.615350	0.660200	0.686300	0.701750	0.709000	0.717550	0.726700	0.730200	0.724950	0.715100	0.700900	0.685450	0.672700	0.665800	0.660600	0.654450	0.651450	0.656950	0.669900	0.680750	0.686450	0.690650	0.696350	0.709950	0.734600	0.761450	0.788550	0.809200	0.823800	0.835200	
0.205350	0.252300	0.307350	0.377350	0.450800	0.483950	0.474350	0.443900	0.401000	0.354350	0.309650	0.268100	0.231550	0.198400	0.168000	0.142500	0.121750	0.104650	0.089950	0.078250	0.068550	0.063950	0.063550	0.062750	0.062600	0.062150	0.056300	0.049850	0.050300	0.065450	0.105650	
0.076350	0.072450	0.069350	0.068200	0.069000	0.072450	0.079050	0.087400	0.097900	0.111500	0.128650	0.149800	0.174300	0.198050	0.218400	0.240200	0.273000	0.325650	0.397350	0.475700	0.540150	0.576950	0.595500	0.607350	0.626550	0.657650	0.696050	0.736150	0.769400	0.795200	0.814100	
0.055500	0.045600	0.040750	0.039550	0.042350	0.049500	0.064950	0.096350	0.153650	0.238500	0.337750	0.430950	0.507900	0.567700	0.604750	0.611100	0.589750	0.559750	0.526650	0.479050	0.410300	0.367750	0.366150	0.362950	0.352550	0.323550	0.256050	0.192350	0.171250	0.196900	0.285950	
0.087350	0.084000	0.081350	0.080350	0.081100	0.084650	0.090650	0.097200	0.104100	0.112050	0.120150	0.128900	0.138350	0.146900	0.154300	0.164950	0.186550	0.224750	0.276100	0.326550	0.362350	0.379100	0.383500	0.386400	0.401550	0.435600	0.486950	0.553450	0.623700	0.686400	0.736600	
0.048400	0.045550	0.043050	0.042500	0.043750	0.048050	0.056200	0.068250	0.085200	0.108750	0.140850	0.183250	0.232200	0.275850	0.296450	0.283350	0.247300	0.207800	0.174000	0.141400	0.107850	0.088400	0.082250	0.078200	0.076600	0.070000	0.052550	0.038850	0.036300	0.047500	0.085050	
0.398750	0.400150	0.402800	0.405050	0.408000	0.414900	0.426350	0.438200	0.450000	0.461800	0.473800	0.485250	0.497950	0.511400	0.524350	0.542450	0.576400	0.631100	0.693300	0.744700	0.776300	0.792850	0.805300	0.815700	0.825950	0.835750	0.842500	0.847300	0.848150	0.848950	0.850800	
0.253200	0.250050	0.246350	0.242650	0.239950	0.239650	0.243400	0.249450	0.256450	0.264750	0.274250	0.283800	0.291200	0.293350	0.289950	0.282500	0.270750	0.254900	0.239500	0.229400	0.223850	0.218450	0.213400	0.212100	0.222850	0.249350	0.292300	0.352500	0.426050	0.505050	0.580650	
0.618850	0.654350	0.700750	0.727250	0.738200	0.736300	0.727850	0.716650	0.701600	0.684750	0.669450	0.657050	0.651500	0.652250	0.659600	0.675050	0.702150	0.736900	0.769700	0.793250	0.806650	0.813900	0.822450	0.831300	0.840500	0.849950	0.856000	0.859950	0.861100	0.861200	0.862550	
0.367450	0.359050	0.355500	0.354000	0.357700	0.367650	0.386850	0.413250	0.442750	0.474450	0.507700	0.542400	0.578700	0.613950	0.644100	0.666200	0.680750	0.695300	0.718250	0.747050	0.771050	0.786900	0.799300	0.810200	0.820800	0.831700	0.837500	0.840400	0.841450	0.842350	0.843750	
0.107850	0.103650	0.100500	0.099150	0.100150	0.104650	0.111800	0.119750	0.128300	0.138350	0.148950	0.159600	0.171400	0.183050	0.193350	0.207700	0.236050	0.288350	0.366700	0.462100	0.548250	0.603550	0.632750	0.648000	0.666900	0.695250	0.726950	0.759600	0.786450	0.805300	0.818550	
0.310150	0.308350	0.305050	0.301800	0.299350	0.299250	0.303100	0.308950	0.315150	0.321600	0.328450	0.335500	0.340750	0.344200	0.347700	0.350550	0.349200	0.348100	0.355000	0.370550	0.385600	0.391850	0.392500	0.394000	0.408450	0.440900	0.490950	0.553900	0.620050	0.681100	0.732250	
0.204650	0.214000	0.217750	0.216400	0.211700	0.205050	0.198450	0.190600	0.180500	0.169250	0.158350	0.148100	0.138100	0.129350	0.123700	0.119950	0.115300	0.111000	0.111100	0.115600	0.120050	0.121100	0.119550	0.119950	0.128650	0.149600	0.184550	0.234750	0.297850	0.369400	0.443900	
0.598250	0.633700	0.679700	0.706000	0.718800	0.724350	0.731100	0.739850	0.748950	0.756650	0.763550	0.768250	0.768850	0.769000	0.769850	0.770100	0.768900	0.771200	0.780200	0.792200	0.801850	0.808100	0.817000	0.824900	0.835350	0.845700	0.851600	0.856400	0.857400	0.857750	0.859450	
