0.307129	0.416063	0.543788	0.517848	0.429019	0.339659	0.276383	0.222472	0.184015	0.161144	0.152665	0.154999	0.158827	0.201607	0.333353	0.540770	
0.063010	0.059338	0.059094	0.054231	0.051455	0.048108	0.045901	0.046597	0.048252	0.061671	0.138158	0.197490	0.235086	0.316571	0.464768	0.613220	
0.307579	0.359366	0.401501	0.345531	0.247467	0.187495	0.150311	0.145975	0.143058	0.216948	0.340526	0.370427	0.381974	0.448728	0.614821	0.771552	
0.115455	0.106193	0.112238	0.124376	0.164756	0.234804	0.360833	0.500422	0.572951	0.594989	0.619469	0.614766	0.643707	0.719024	0.801410	0.837331	
0.272069	0.265085	0.278293	0.306827	0.349334	0.325969	0.289901	0.256179	0.225899	0.204213	0.197428	0.187288	0.202462	0.272856	0.413886	0.567142	
0.084037	0.080009	0.080329	0.060834	0.043014	0.036679	0.035809	0.038948	0.057585	0.133127	0.311788	0.383147	0.424380	0.516809	0.657680	0.755570	
0.058808	0.046379	0.048188	0.066116	0.159468	0.304700	0.328942	0.265927	0.179986	0.130586	0.079320	0.067087	0.064582	0.046642	0.040307	0.087629	
0.142057	0.122926	0.130030	0.137822	0.141788	0.123315	0.119303	0.131497	0.197891	0.356519	0.659574	0.789191	0.839567	0.859894	0.867292	0.864430	
0.386425	0.392615	0.404108	0.411226	0.454843	0.513996	0.610504	0.701955	0.736440	0.757137	0.790174	0.797966	0.819405	0.842054	0.859602	0.862447	
0.052008	0.050300	0.050833	0.050026	0.052453	0.053594	0.054431	0.051607	0.046820	0.044674	0.046119	0.048308	0.050480	0.064964	0.125594	0.268218	
0.085895	0.076090	0.075447	0.063716	0.052679	0.050279	0.052304	0.079504	0.125431	0.200434	0.303915	0.314895	0.337656	0.419646	0.558331	0.684543	
0.112414	0.093214	0.100639	0.137649	0.272975	0.458150	0.552078	0.500478	0.367761	0.290354	0.187783	0.166118	0.155811	0.095548	0.073056	0.187474	
0.536741	0.631577	0.693737	0.707134	0.732582	0.710154	0.693568	0.675446	0.657617	0.662674	0.700116	0.700374	0.727082	0.779580	0.825937	0.844537	
0.209771	0.316561	0.477238	0.488519	0.404372	0.307509	0.235119	0.171746	0.123971	0.097393	0.075568	0.072205	0.072208	0.062613	0.059990	0.135781	
0.088426	0.081105	0.085652	0.091392	0.113250	0.144242	0.189629	0.232641	0.294878	0.410662	0.563619	0.599324	0.635602	0.710376	0.785020	0.821890	
0.067997	0.052371	0.056716	0.076416	0.182835	0.371728	0.534548	0.620777	0.581233	0.524686	0.397169	0.374131	0.359424	0.245252	0.181683	0.346181	
0.100184	0.093894	0.098372	0.103413	0.117735	0.131834	0.150045	0.166732	0.207020	0.290549	0.380470	0.388107	0.414311	0.508191	0.654147	0.757694	
0.063984	0.057219	0.058024	0.068797	0.104007	0.162963	0.256082	0.309003	0.240381	0.180582	0.108725	0.091287	0.086180	0.056070	0.045391	0.109215	
0.371642	0.391224	0.419282	0.431566	0.461295	0.478689	0.506789	0.534892	0.593537	0.695093	0.788869	0.806413	0.829343	0.846830	0.852109	0.849740	
0.244008	0.244950	0.250318	0.250010	0.266320	0.281725	0.299794	0.295879	0.269776	0.242561	0.230457	0.218306	0.234713	0.312435	0.459727	0.612399	
0.560245	0.659076	0.725038	0.711543	0.693873	0.658665	0.654711	0.668496	0.711926	0.769232	0.817363	0.823654	0.845379	0.859774	0.862787	0.859495	
0.350219	0.350079	0.367099	0.390106	0.459516	0.522612	0.601943	0.668327	0.694909	0.730402	0.800917	0.817141	0.842527	0.856052	0.859785	0.857974	
0.121046	0.114147	0.120181	0.126410	0.145325	0.163782	0.188482	0.212270	0.267624	0.399295	0.601710	0.657358	0.696768	0.762045	0.823611	0.848253	
0.302323	0.308596	0.315533	0.313749	0.329444	0.340096	0.355282	0.363179	0.358346	0.366311	0.404563	0.402859	0.427846	0.518211	0.659357	0.761767	
0.206769	0.223075	0.223802	0.206088	0.187282	0.163200	0.145401	0.132242	0.121431	0.118849	0.130405	0.126983	0.140258	0.202378	0.332363	0.482288	
0.545436	0.645178	0.708206	0.718113	0.748712	0.757653	0.772395	0.775322	0.766502	0.778240	0.812838	0.818830	0.841445	0.855664	0.860228	0.856722	
0.057214	0.053403	0.053539	0.053556	0.053696	0.051507	0.050353	0.048385	0.048609	0.049329	0.048536	0.046548	0.051434	0.078629	0.157232	0.270539	
0.481725	0.588865	0.646868	0.617734	0.569809	0.501888	0.457957	0.436312	0.427087	0.455386	0.547156	0.580268	0.599758	0.666513	0.778296	0.840188	
0.173023	0.164362	0.167141	0.177603	0.203448	0.213251	0.214578	0.197217	0.168602	0.142258	0.128324	0.118961	0.130152	0.188006	0.310671	0.455199	
0.082220	0.080274	0.084013	0.079303	0.072870	0.064720	0.063005	0.066698	0.091042	0.177180	0.371968	0.465060	0.515337	0.610441	0.732752	0.801561	
0.115398	0.105485	0.107962	0.114969	0.141923	0.185357	0.254256	0.312288	0.314839	0.289646	0.274483	0.260398	0.278617	0.362777	0.519419	0.664594	
0.280246	0.285361	0.291890	0.291632	0.309009	0.324043	0.342020	0.340300	0.316932	0.293396	0.285977	0.273677	0.291837	0.373524	0.526187	0.666986	
0.267773	0.263918	0.275331	0.288892	0.325844	0.369896	0.438266	0.511326	0.633490	0.733682	0.775109	0.775135	0.799404	0.833745	0.858142	0.862260	
0.427208	0.427675	0.459229	0.507768	0.623178	0.682641	0.710164	0.699169	0.666099	0.638281	0.628972	0.615888	0.641957	0.716593	0.793295	0.836936	
0.479017	0.523668	0.562863	0.584201	0.638914	0.681066	0.726219	0.741180	0.735857	0.742947	0.773046	0.777283	0.800461	0.829716	0.847422	0.850629	
0.140235	0.229317	0.364891	0.388479	0.325458	0.240310	0.173876	0.118089	0.076658	0.057053	0.042295	0.039445	0.039877	0.035479	0.034237	0.062604	
0.116844	0.092882	0.106710	0.159450	0.378468	0.590833	0.599614	0.591834	0.555078	0.578062	0.525311	0.518496	0.478402	0.338215	0.358437	0.608045	
0.061180	0.055644	0.055251	0.044081	0.036721	0.033644	0.033908	0.036213	0.049591	0.116377	0.365096	0.627028	0.781560	0.835336	0.854448	0.858153	
0.108888	0.117939	0.128115	0.143059	0.170337	0.192892	0.201269	0.171589	0.121172	0.088900	0.059649	0.052150	0.052530	0.042607	0.040242	0.095127	
0.259791	0.255773	0.268519	0.281937	0.315631	0.347991	0.390369	0.427202	0.483051	0.565090	0.745150	0.812155	0.847566	0.864073	0.868457	0.864921	
0.206577	0.238965	0.278298	0.332926	0.439394	0.449762	0.390398	0.303182	0.204541	0.149429	0.091351	0.078276	0.075660	0.051763	0.045622	0.120622	
0.141377	0.133141	0.135110	0.131309	0.137448	0.143564	0.161274	0.185432	0.239622	0.362080	0.554720	0.609546	0.649607	0.725973	0.800850	0.835363	
0.125867	0.140523	0.163940	0.206692	0.303586	0.325000	0.274137	0.199551	0.122247	0.083033	0.051289	0.044525	0.044185	0.036304	0.035378	0.070255	
0.095721	0.091089	0.096604	0.097488	0.100503	0.100574	0.105899	0.116066	0.154008	0.252263	0.418028	0.469583	0.508730	0.600560	0.721840	0.792899	
0.411664	0.442490	0.486756	0.549412	0.682273	0.738045	0.749225	0.704323	0.596746	0.522632	0.397250	0.378269	0.361257	0.249314	0.214242	0.432545	
0.271135	0.281374	0.284417	0.273749	0.269536	0.255744	0.246625	0.242759	0.241492	0.261078	0.326425	0.337348	0.362305	0.449362	0.599605	0.719941	
0.099959	0.094007	0.092683	0.091159	0.098101	0.104889	0.113586	0.118978	0.117199	0.119867	0.138594	0.137254	0.152270	0.216663	0.346692	0.495997	
0.257212	0.291564	0.321213	0.347529	0.370739	0.336523	0.291767	0.240790	0.186868	0.149444	0.111236	0.100179	0.101727	0.082166	0.075767	0.193597	
0.148033	0.148727	0.152781	0.119898	0.079739	0.060170	0.052501	0.055226	0.064529	0.134650	0.431509	0.712202	0.830698	0.862895	0.871576	0.868687	
0.065213	0.052311	0.056075	0.056696	0.063588	0.068186	0.075796	0.148157	0.371141	0.598305	0.774259	0.805581	0.833821	0.848642	0.854697	0.851844	
0.197334	0.167335	0.182139	0.235804	0.420099	0.614920	0.652140	0.637151	0.615161	0.611944	0.636933	0.632735	0.659368	0.728737	0.803212	0.833460	
0.216906	0.216003	0.223984	0.238542	0.270460	0.299278	0.318111	0.307293	0.277299	0.254849	0.242103	0.229336	0.246548	0.323793	0.472501	0.621671	
0.333012	0.345035	0.362101	0.378872	0.393125	0.355422	0.317772	0.285540	0.256531	0.237109	0.234300	0.224095	0.240856	0.315154	0.460604	0.611275	
0.324831	0.308932	0.333556	0.399203	0.595433	0.722766	0.739407	0.711995	0.675832	0.653853	0.654116	0.657170	0.675318	0.731134	0.810078	0.843246	
0.109834	0.116099	0.118719	0.115139	0.107104	0.093876	0.083024	0.071576	0.062646	0.056013	0.051791	0.048955	0.054405	0.083613	0.164119	0.277743	
0.362697	0.373022	0.394128	0.424843	0.501840	0.593611	0.703467	0.764790	0.772090	0.775359	0.788436	0.789090	0.812495	0.836344	0.851777	0.852483	
0.063577	0.065391	0.064951	0.061607	0.055637	0.048319	0.043783	0.039622	0.036914	0.035077	0.034006	0.032847	0.035502	0.048411	0.096279	0.183417	
0.219374	0.225208	0.236151	0.239976	0.247354	0.243954	0.243500	0.238210	0.242132	0.248647	0.249238	0.238085	0.255369	0.336061	0.483370	0.635361	
0.294407	0.385466	0.493775	0.549896	0.584101	0.514794	0.430661	0.338877	0.251849	0.199978	0.140701	0.128171	0.123233	0.084898	0.073277	0.187759	
0.148059	0.139682	0.140472	0.141354	0.158296	0.177282	0.203000	0.218383	0.213163	0.206917	0.216959	0.210094	0.228057	0.307428	0.455237	0.611419	
0.076653	0.067831	0.067265	0.053222	0.041891	0.040846	0.043098	0.079870	0.225233	0.321075	0.382071	0.383986	0.410235	0.502717	0.647444	0.753637	
0.329900	0.365401	0.378797	0.350085	0.319276	0.281033	0.253978	0.237975	0.226622	0.231867	0.266309	0.266105	0.285884	0.371900	0.525447	0.673589	
0.066547	0.062091	0.060949	0.058818	0.060615	0.061178	0.062389	0.064075	0.063719	0.069076	0.090328	0.093834	0.105910	0.159760	0.273207	0.411088	
0.246841	0.222766	0.245629	0.307285	0.505401	0.650592	0.642425	0.581247	0.520842	0.479282	0.461822	0.462226	0.470615	0.527551	0.642348	0.786049	
0.090746	0.072460	0.080340	0.103645	0.201109	0.343402	0.518842	0.680740	0.757899	0.789978	0.819278	0.825085	0.848797	0.862552	0.866038	0.862720	
0.108343	0.099632	0.099018	0.097521	0.108290	0.121725	0.141914	0.161527	0.172216	0.193405	0.258431	0.273808	0.297184	0.384934	0.539513	0.679551	
0.485463	0.549751	0.596630	0.595125	0.602897	0.595535	0.608039	0.628934	0.670453	0.725495	0.807110	0.827845	0.852344	0.869163	0.872790	0.868013	
0.194937	0.233135	0.276755	0.328542	0.423260	0.420793	0.359198	0.274150	0.181338	0.129228	0.078460	0.066831	0.064526	0.045850	0.042468	0.107670	
0.187855	0.203645	0.206005	0.185782	0.164671	0.139310	0.122536	0.116870	0.117854	0.140454	0.223119	0.252989	0.280880	0.369021	0.527353	0.672001	
0.113884	0.106089	0.113319	0.123068	0.148010	0.183864	0.231689	0.272358	0.330711	0.444494	0.588432	0.616175	0.651276	0.725884	0.803737	0.838507	
0.246663	0.298913	0.343839	0.290917	0.199049	0.144599	0.112077	0.106445	0.102406	0.152743	0.226074	0.242657	0.250091	0.304504	0.459435	0.666746	
0.191449	0.193605	0.202921	0.205475	0.209081	0.204848	0.210189	0.222716	0.275344	0.409310	0.607328	0.659969	0.698008	0.762742	0.824246	0.847453	
0.108068	0.085580	0.093406	0.126040	0.248899	0.342584	0.343445	0.333870	0.345407	0.370084	0.383325	0.371001	0.390896	0.483700	0.639991	0.752463	
0.055725	0.043290	0.049263	0.061341	0.149711	0.311305	0.398623	0.431302	0.451957	0.515641	0.714714	0.803863	0.847666	0.866564	0.872164	0.868076	
0.367469	0.406384	0.421570	0.404850	0.392589	0.368073	0.350972	0.338303	0.325745	0.331617	0.368537	0.366806	0.391434	0.484133	0.637307	0.750393	
0.084033	0.093872	0.097802	0.076578	0.054900	0.043614	0.040867	0.041646	0.051618	0.099076	0.244330	0.325582	0.370141	0.455386	0.595694	0.711168	
0.061313	0.047562	0.052082	0.067982	0.175072	0.409209	0.638973	0.742195	0.741863	0.728321	0.655656	0.642052	0.639588	0.508362	0.403237	0.592212	
0.098358	0.607415	1.014286	0.930917	0.892592	0.854694	0.847205	0.837468	0.818107	0.816289	0.829838	0.834043	0.858180	0.873585	0.877717	0.874473	
0.333012	0.356648	0.375186	0.381185	0.395777	0.392593	0.384544	0.366500	0.343614	0.332128	0.341731	0.332840	0.353757	0.441877	0.597769	0.725558	
0.116190	0.116133	0.119828	0.122341	0.125832	0.123193	0.121654	0.116547	0.116612	0.117816	0.115844	0.109027	0.120283	0.176360	0.296953	0.441617	
0.077081	0.076670	0.077438	0.077462	0.077148	0.072880	0.070220	0.065860	0.064691	0.064421	0.062935	0.059289	0.065588	0.099627	0.190429	0.313230	
