0.161795	0.151972	0.160969	0.209431	0.338892	0.477385	0.486374	0.390379	0.272465	0.196652	0.133347	0.115572	0.109916	0.078862	0.069191	0.139396	
0.464944	0.492726	0.521384	0.550941	0.562817	0.559448	0.566366	0.581531	0.646983	0.717995	0.734045	0.736502	0.757623	0.803357	0.798567	0.817956	
0.177425	0.160234	0.161545	0.192446	0.233638	0.229478	0.199485	0.173272	0.156792	0.142324	0.141798	0.135000	0.149307	0.209606	0.318285	0.456635	
0.397621	0.388964	0.408946	0.484529	0.642125	0.750693	0.771481	0.745246	0.702736	0.675666	0.608875	0.599036	0.588855	0.489100	0.434895	0.633037	
0.083249	0.087073	0.087457	0.082876	0.070875	0.062964	0.060545	0.061127	0.067217	0.080325	0.133176	0.192455	0.223311	0.280376	0.401973	0.591592	
0.328004	0.352071	0.361874	0.344794	0.303464	0.274614	0.257732	0.255391	0.288040	0.386959	0.452853	0.461928	0.491903	0.587126	0.675119	0.751778	
0.341825	0.346495	0.364432	0.410656	0.460671	0.459010	0.420533	0.368669	0.323791	0.283601	0.256120	0.243424	0.254302	0.250659	0.254591	0.433127	
0.405832	0.430366	0.450558	0.479742	0.508922	0.537681	0.548065	0.532084	0.517425	0.531320	0.556776	0.561491	0.588002	0.678113	0.738097	0.791973	
0.131193	0.126908	0.126065	0.137173	0.150453	0.161929	0.166242	0.149997	0.131852	0.110864	0.104654	0.098355	0.108421	0.152953	0.241962	0.363381	
0.108058	0.089726	0.090105	0.120797	0.240983	0.450608	0.611292	0.594023	0.497455	0.421455	0.319358	0.297578	0.281943	0.194621	0.150691	0.278748	
0.111933	0.116955	0.110878	0.101328	0.087695	0.077131	0.068682	0.066286	0.068818	0.073799	0.095664	0.104343	0.119144	0.169769	0.266546	0.392269	
0.095820	0.080172	0.079434	0.099737	0.162468	0.199098	0.182018	0.163967	0.156611	0.161158	0.180831	0.180800	0.195519	0.263932	0.377537	0.517567	
0.477947	0.515300	0.542812	0.579084	0.623111	0.670481	0.704009	0.702326	0.692041	0.716067	0.742072	0.751136	0.774055	0.817376	0.810275	0.829678	
0.341408	0.344440	0.341361	0.308396	0.259359	0.234516	0.233970	0.252839	0.347817	0.586088	0.737593	0.777278	0.802364	0.832562	0.811554	0.824010	
0.137783	0.139465	0.139402	0.147049	0.159676	0.176565	0.194684	0.184804	0.151100	0.115865	0.090930	0.082193	0.083352	0.069536	0.066113	0.123553	
0.110420	0.108464	0.107400	0.095608	0.077287	0.069029	0.067806	0.072096	0.098788	0.213822	0.406534	0.609743	0.743037	0.810067	0.804666	0.823948	
0.345109	0.348167	0.357011	0.388798	0.435086	0.491594	0.544687	0.555076	0.550021	0.575116	0.612136	0.617949	0.646925	0.724927	0.763591	0.805614	
0.333098	0.418476	0.504918	0.485597	0.396300	0.337346	0.280723	0.243111	0.215891	0.207915	0.205466	0.206864	0.214593	0.268868	0.396003	0.584667	
0.176591	0.165212	0.165366	0.189916	0.233242	0.305188	0.441034	0.565340	0.623982	0.646421	0.652145	0.650237	0.676149	0.745313	0.770226	0.805454	
0.072591	0.067209	0.063935	0.066419	0.065784	0.065093	0.064579	0.064899	0.069549	0.075418	0.079943	0.076307	0.083973	0.113449	0.186226	0.290019	
0.371239	0.375062	0.380649	0.398889	0.430571	0.477176	0.540220	0.578249	0.586687	0.621398	0.663372	0.682934	0.701574	0.757384	0.778651	0.814540	
0.205617	0.193835	0.203953	0.259456	0.391084	0.489155	0.468889	0.390638	0.300842	0.233317	0.169757	0.152327	0.146519	0.101461	0.089579	0.189467	
0.438076	0.461081	0.475599	0.495607	0.522947	0.558586	0.598001	0.614542	0.620174	0.670437	0.729330	0.753678	0.777559	0.815948	0.801888	0.820177	
0.480908	0.538248	0.582683	0.619303	0.642656	0.640510	0.614975	0.574883	0.540489	0.521983	0.517586	0.511302	0.535459	0.629505	0.705058	0.770565	
0.071488	0.070595	0.069569	0.067843	0.060971	0.056771	0.055982	0.055498	0.059535	0.070772	0.085606	0.086273	0.095676	0.134305	0.217535	0.334408	
0.064509	0.059520	0.056994	0.059144	0.060417	0.064119	0.077220	0.098915	0.123381	0.145811	0.155817	0.151232	0.166209	0.229668	0.338185	0.471858	
0.390129	0.494524	0.585240	0.632382	0.656034	0.652797	0.596178	0.496125	0.382386	0.301012	0.229199	0.204460	0.196306	0.152260	0.145624	0.284407	
0.111150	0.100029	0.095721	0.092513	0.084949	0.081540	0.085984	0.097398	0.150402	0.254576	0.283224	0.277218	0.296211	0.381580	0.505922	0.638211	
0.148602	0.136640	0.133151	0.132463	0.124484	0.119870	0.128698	0.148373	0.237109	0.470686	0.605769	0.623505	0.651847	0.729375	0.765182	0.806839	
0.269706	0.268807	0.274622	0.295326	0.315853	0.336975	0.359113	0.368838	0.403789	0.499922	0.550444	0.553369	0.583002	0.672966	0.731657	0.785757	
0.095892	0.095591	0.092549	0.097057	0.101638	0.111430	0.113365	0.100540	0.086819	0.074640	0.068416	0.066167	0.071870	0.067332	0.069309	0.120209	
0.226555	0.267032	0.275394	0.237036	0.179577	0.144865	0.118067	0.110257	0.111120	0.151496	0.244344	0.306129	0.327659	0.396938	0.531147	0.698976	
