0.34173,0.34288,0.34459,0.34769,0.35177,0.35656,0.36741,0.38062,0.39501,0.40209,0.39713,0.38008,0.3546,0.32672,0.3052,0.28891,0.27383,0.25432,0.23703,0.23192,0.23776,0.23579,0.22915,0.22938,0.24292,0.2813,0.34446,0.40874,0.47769,0.48536,0.48744
0.39229,0.38556,0.37744,0.36512,0.35052,0.33543,0.32121,0.30804,0.29198,0.27593,0.26025,0.24462,0.23319,0.22807,0.23068,0.24096,0.25771,0.28776,0.3267,0.36571,0.3954,0.40604,0.40592,0.40668,0.41383,0.43091,0.45554,0.47806,0.4966,0.49705,0.49289
0.077165,0.072213,0.067429,0.061979,0.055905,0.051205,0.045686,0.042148,0.040186,0.039009,0.036728,0.035034,0.035187,0.03628,0.036768,0.036991,0.037575,0.04378,0.061517,0.091796,0.12948,0.1715,0.20053,0.21607,0.22164,0.21741,0.20428,0.19692,0.21739,0.26371,0.33529
0.29908,0.29842,0.30265,0.31369,0.32921,0.34581,0.36839,0.39301,0.42128,0.44302,0.45475,0.4588,0.45614,0.44957,0.44418,0.44122,0.43804,0.43218,0.42662,0.42438,0.42523,0.42214,0.41724,0.41598,0.42029,0.43419,0.45405,0.47179,0.48248,0.48109,0.48118
0.12893,0.12819,0.1292,0.13356,0.14002,0.14822,0.1593,0.17329,0.19121,0.20392,0.20443,0.19684,0.18714,0.17808,0.16882,0.16007,0.15435,0.15434,0.15278,0.14232,0.12401,0.11303,0.11049,0.10931,0.10923,0.10641,0.096511,0.091555,0.11097,0.15359,0.22326
0.40147,0.40692,0.41455,0.42601,0.43862,0.44757,0.4541,0.45917,0.4596,0.45497,0.44813,0.44163,0.43849,0.43746,0.4396,0.4471,0.45829,0.47492,0.49084,0.49966,0.5015,0.49856,0.495,0.49235,0.49013,0.4894,0.48863,0.48847,0.48433,0.48675,0.49324
0.072288,0.073037,0.075677,0.0843,0.098537,0.11675,0.14018,0.16686,0.2013,0.23253,0.2515,0.25805,0.2524,0.23902,0.21824,0.19151,0.16436,0.14522,0.13203,0.11771,0.099003,0.08922,0.08712,0.086223,0.087506,0.086687,0.078244,0.075031,0.093483,0.13018,0.19644
0.18843,0.17807,0.17048,0.16347,0.15743,0.15311,0.14782,0.14373,0.13941,0.13402,0.12616,0.11696,0.11098,0.11004,0.11351,0.12239,0.13773,0.17432,0.23534,0.31203,0.38604,0.43469,0.4542,0.46356,0.46987,0.47849,0.48967,0.4994,0.50438,0.50256,0.49875
0.4037,0.41072,0.42004,0.43445,0.45135,0.46515,0.47815,0.48982,0.49786,0.50026,0.49974,0.49853,0.49749,0.49553,0.49446,0.49587,0.49757,0.5001,0.50263,0.50306,0.5013,0.49694,0.4926,0.49005,0.48939,0.4921,0.49565,0.49895,0.49576,0.49554,0.49967
0.044395,0.04387,0.044144,0.046756,0.050852,0.057176,0.066131,0.076947,0.091854,0.107,0.12074,0.13601,0.15224,0.16713,0.17632,0.18099,0.18435,0.18847,0.18932,0.17888,0.15813,0.14513,0.14178,0.14017,0.1407,0.13749,0.1254,0.11869,0.13789,0.18239,0.25594
0.14672,0.13423,0.12088,0.1036,0.085527,0.071895,0.062283,0.054519,0.048271,0.044633,0.042775,0.039658,0.037469,0.037191,0.038204,0.040122,0.042055,0.044273,0.049212,0.057024,0.064763,0.066235,0.064141,0.063864,0.07102,0.095515,0.14537,0.21132,0.32339,0.37486,0.43397
0.057418,0.05593,0.056383,0.05765,0.058396,0.060908,0.069765,0.086551,0.12737,0.19093,0.26335,0.32204,0.34645,0.34563,0.33364,0.31578,0.29402,0.26899,0.24914,0.24002,0.23692,0.23252,0.22831,0.22853,0.23836,0.26204,0.29694,0.33553,0.39052,0.41251,0.4462
