0.277958	0.159054	0.144755	0.182953	0.328504	0.440621	0.455504	0.371060	0.249361	0.187854	0.130693	0.138564	0.118276	0.078479	0.079963	0.153363	
0.839038	0.462794	0.426834	0.478087	0.579028	0.501399	0.543939	0.569490	0.631696	0.668352	0.792139	0.612226	0.641514	0.786862	0.784228	0.753364	
0.350368	0.169794	0.157427	0.176897	0.248601	0.258951	0.195698	0.170068	0.155087	0.146634	0.145439	0.147108	0.145370	0.199953	0.314113	0.441667	
0.695361	0.385884	0.320219	0.402255	0.639391	0.627074	0.721150	0.704814	0.668477	0.619632	0.637765	0.486485	0.494275	0.477527	0.420384	0.584504	
0.144888	0.107616	0.090948	0.084807	0.089438	0.150822	0.067137	0.066376	0.071956	0.088378	0.127817	0.196582	0.205143	0.264696	0.379095	0.532483	
0.577877	0.336057	0.315842	0.308729	0.319118	0.295780	0.248307	0.245421	0.281234	0.359191	0.461117	0.402827	0.415036	0.565727	0.655564	0.688545	
0.616578	0.334605	0.313515	0.360155	0.472634	0.430039	0.400656	0.352551	0.307039	0.270826	0.257795	0.228015	0.225214	0.240874	0.251814	0.408928	
0.689178	0.412014	0.367873	0.408366	0.521750	0.485120	0.517336	0.503802	0.492174	0.488127	0.568290	0.462466	0.485575	0.654190	0.707735	0.713614	
0.195843	0.143423	0.116882	0.125099	0.164724	0.221743	0.160553	0.146395	0.127903	0.115026	0.101941	0.127483	0.119739	0.144416	0.230897	0.342481	
0.186065	0.107024	0.095921	0.114562	0.237842	0.427727	0.581067	0.568722	0.466678	0.393030	0.320666	0.270861	0.253263	0.192579	0.158090	0.272217	
0.197749	0.124475	0.112769	0.103037	0.115490	0.161164	0.076797	0.072884	0.075533	0.084262	0.091738	0.125965	0.121298	0.160432	0.257690	0.369221	
0.162994	0.088736	0.087831	0.099765	0.183797	0.250092	0.173162	0.157990	0.151185	0.155581	0.175729	0.180579	0.176590	0.247349	0.357840	0.472460	
0.810082	0.476138	0.456446	0.505642	0.626678	0.584899	0.664698	0.675104	0.658037	0.659760	0.759864	0.629661	0.660378	0.787879	0.778967	0.743905	
0.628852	0.328341	0.295215	0.278710	0.275060	0.261063	0.226269	0.247579	0.350470	0.540442	0.791373	0.650385	0.686183	0.818521	0.803303	0.759635	
0.261073	0.147232	0.132190	0.136719	0.176719	0.217371	0.188008	0.180336	0.147213	0.123540	0.092718	0.113990	0.102572	0.073605	0.089901	0.146878	
0.189034	0.112272	0.102191	0.091367	0.103204	0.149599	0.066998	0.072505	0.100021	0.192104	0.407017	0.497510	0.605444	0.781185	0.773237	0.755130	
0.574734	0.332763	0.321528	0.347766	0.439928	0.460948	0.517927	0.531754	0.525099	0.534786	0.617459	0.531314	0.552073	0.695413	0.737468	0.721714	
0.596288	0.392415	0.436867	0.435420	0.417104	0.341092	0.270638	0.233834	0.210531	0.207382	0.204115	0.211593	0.204511	0.257566	0.386882	0.536604	
0.331624	0.167723	0.162845	0.177652	0.245307	0.319753	0.420651	0.539541	0.597581	0.599153	0.674282	0.546383	0.568775	0.721929	0.750032	0.746865	
0.135816	0.075634	0.081855	0.075738	0.097396	0.154772	0.068509	0.068759	0.073192	0.084290	0.075023	0.111235	0.098494	0.110298	0.188472	0.280205	
0.564310	0.354510	0.337153	0.352280	0.436635	0.450945	0.514016	0.552286	0.561513	0.573240	0.667293	0.576238	0.593501	0.725081	0.749491	0.722906	
0.353635	0.200174	0.200154	0.237324	0.389421	0.454768	0.447593	0.374005	0.285284	0.230667	0.168493	0.170575	0.157075	0.108139	0.112047	0.202987	
0.710947	0.434565	0.412731	0.432153	0.533267	0.503061	0.567691	0.584392	0.593810	0.617431	0.746616	0.621868	0.643849	0.789329	0.782061	0.740014	
0.738288	0.501640	0.479450	0.516982	0.641513	0.545604	0.570783	0.535670	0.507032	0.475236	0.521570	0.422778	0.440876	0.599755	0.672327	0.686930	
0.118208	0.087088	0.068332	0.066067	0.075945	0.133229	0.055828	0.057101	0.060225	0.075217	0.080819	0.117142	0.103811	0.125593	0.206949	0.309923	
0.127398	0.073916	0.069891	0.064693	0.075995	0.134780	0.077975	0.097379	0.121210	0.142217	0.159198	0.159588	0.155033	0.218046	0.326808	0.437617	
0.684362	0.478226	0.446659	0.527890	0.674220	0.552679	0.563634	0.476613	0.358888	0.286231	0.240345	0.194004	0.185463	0.150350	0.151160	0.277730	
0.196600	0.107018	0.101182	0.091668	0.111018	0.157897	0.083557	0.095082	0.149856	0.229581	0.286157	0.246426	0.250924	0.362070	0.478953	0.589214	
0.240433	0.147459	0.122647	0.122168	0.140055	0.184046	0.124728	0.145328	0.236594	0.420927	0.603089	0.525582	0.544991	0.694874	0.730274	0.713666	
0.470586	0.260129	0.239842	0.262810	0.329815	0.337007	0.338904	0.351493	0.387126	0.457752	0.560748	0.473645	0.487531	0.648124	0.711733	0.713255	
0.188385	0.104298	0.103935	0.099844	0.122417	0.174840	0.110636	0.097162	0.085454	0.082953	0.065181	0.096264	0.084799	0.067862	0.085756	0.137256	
0.376873	0.253395	0.225957	0.204314	0.206554	0.203443	0.112600	0.106947	0.108221	0.143138	0.236804	0.269368	0.279833	0.381459	0.505379	0.631383	
0.241812	0.168399	0.140249	0.142161	0.175604	0.218235	0.156447	0.152515	0.146193	0.147823	0.151903	0.168489	0.164214	0.215103	0.320407	0.427194	
0.369836	0.223084	0.207283	0.219560	0.272201	0.288313	0.264382	0.274133	0.318095	0.418344	0.568516	0.499100	0.514761	0.675347	0.725988	0.709485	
0.532722	0.295606	0.278588	0.331306	0.511889	0.504802	0.521085	0.495612	0.467832	0.463669	0.517172	0.421339	0.434021	0.592672	0.672340	0.687570	
0.226384	0.146725	0.136534	0.132035	0.156698	0.187486	0.099658	0.099992	0.117972	0.167290	0.225968	0.222034	0.225525	0.321785	0.438524	0.542297	
0.272970	0.206684	0.214848	0.274820	0.412451	0.393478	0.312958	0.228256	0.143424	0.107395	0.073065	0.105472	0.086074	0.059534	0.067261	0.113914	
0.204199	0.116373	0.104327	0.105056	0.117689	0.160451	0.091685	0.090019	0.102692	0.128380	0.146576	0.153909	0.149898	0.206768	0.315359	0.426746	
